user,avg_daily_device_connections,first_use_date,late_hour_device_use,missing_disconnects,distinct_pcs_used,above_avg_daily_counter,ratio_of_above_avg_days,emails_sent_per_day,unique_recipients_count,external_emails_ratio,attachment_count_avg,emails_sent_off_hours,bcc_usage_rate,total_files_copied,active_days,avg_files_copied_per_day,filetype_doc,filetype_exe,filetype_jpg,filetype_pdf,filetype_txt,filetype_zip,after_hours_file_copy_ratio,avg_urls_per_day,avg_malicious_urls_per_day,total_malicious_urls,avg_distinct_domains_per_day,avg_after_hours_browsing_per_day,avg_logon_time_hours,avg_logoff_time_hours,logon_std_dev_hours,after_hours_logons,weekend_logons,logons_on_other_user_pcs,malicious
AAF0791,0.0,0,0.0,0.0,0.0,0.0,0.0,8.705202312138729,517,0.5611611611611612,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.83333333333333,6.666666666666667,60.0,39.75,0.0,8.200433525833333,17.297061656944443,0.0990891116666666,0.0,0.0,0.0,0
AAL0706,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,135,0.4684684684684684,0.431547619047619,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,1.0,9.0,8.166666666666666,0.0,7.757177263888889,16.756406550833333,0.1365046619444444,0.0,0.0,0.0,0
AAS0442,0.0,0,0.0,0.0,0.0,0.0,0.0,2.9,82,0.361344537815126,0.8758620689655172,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,4.0,13.833333333333334,0.0,9.786679586388887,17.061,2.351196363333333,0.0,0.0,0.0,0
ABH0663,0.0,0,0.0,0.0,0.0,0.0,0.0,2.941520467836257,254,0.4920537897310513,0.2226640159045725,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.25,2.333333333333333,14.0,17.833333333333332,0.0,7.692292870833334,16.807803468055557,0.0807673122222222,0.0,0.0,0.0,0
ABN0239,0.0,0,0.0,0.0,0.0,0.0,0.0,8.736994219653178,483,0.4076445867520512,0.3989414488918293,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.16666666666669,8.363636363636363,92.0,34.75,0.0,9.952363603333334,18.04171483611111,2.3650092344444444,0.0,0.0,0.0,0
ACV0812,0.0,0,0.0,0.0,0.0,0.0,0.0,8.81159420289855,525,0.2752312022517089,0.5430921052631579,501,0.4894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.75,1.375,11.0,24.5,15.2,11.21587734472222,18.15054136638889,4.337788146666667,116.0,5.0,94.0,0
AGB0186,0.0,0,0.0,0.0,0.0,0.0,0.0,2.9156976744186047,244,0.360430364614465,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.08333333333333,1.0,1.0,12.916666666666666,0.0,7.246098265833333,18.252793834166667,0.1532788116666666,0.0,0.0,0.0,0
AHG0634,0.0,0,0.0,0.0,0.0,0.0,0.0,2.967948717948718,156,0.5824742268041238,0.5421166306695464,99,0.5075593952483801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.75,2.125,17.0,17.75,7.181818181818182,11.29646164,20.60911143583333,2.5925904308333334,2.0,0.0,11.0,0
AIH0675,0.0,0,0.0,0.0,0.0,0.0,0.0,8.728862973760933,511,0.4202007785289899,0.4231796927187709,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,2.5,15.0,31.25,0.0,7.946579961388888,16.044075144444445,0.1006037755555555,0.0,0.0,0.0,0
AIM0627,0.0,0,0.0,0.0,0.0,0.0,0.0,14.561046511627907,770,0.3956817079087821,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.58333333333334,10.166666666666666,122.0,40.75,0.0,7.960067437222221,17.045520231111112,0.0936156630555555,0.0,0.0,0.0,0
AIS0405,0.0,0,0.0,0.0,0.0,0.0,0.0,8.65606936416185,538,0.48304400484457,0.4524207011686144,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,1.75,14.0,38.54545454545455,3.0,7.945857418055556,19.05717726388889,0.0877093733333333,0.0,0.0,0.0,0
AKF0709,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,129,0.5512820512820513,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.333333333333334,1.4444444444444444,13.0,7.666666666666667,0.0,7.715510597222222,16.779624277222222,0.1096412508333333,0.0,0.0,0.0,0
ALB0892,0.0,0,0.0,0.0,0.0,0.0,0.0,2.9437229437229435,181,0.31216457960644,0.2220588235294117,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.58823529411765,1.0,6.0,14.882352941176473,0.0,9.229503545833332,18.27,0.1333671230555555,0.0,58.0,0.0,0
ALD0544,0.0,0,0.0,0.0,0.0,0.0,0.0,8.687134502923977,478,0.4050580431177446,0.702457085156513,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,2.0,12.0,24.83333333333333,0.0,7.989691714722222,18.009730250277777,0.13324164,0.0,0.0,0.0,0
AOS0987,0.0,0,0.0,0.0,0.0,0.0,0.0,8.770348837209303,512,0.4811872909698996,0.5167384819356977,0,0.4948624461385482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.58333333333333,5.545454545454546,61.0,32.916666666666664,0.0,11.725879956111111,17.60058648972222,2.730862565833333,0.0,0.0,94.0,0
AQD0820,0.0,0,0.0,0.0,0.0,0.0,0.0,8.747826086956522,525,0.4341572123176661,0.4009277667329357,408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.58333333333333,2.0,16.0,28.83333333333333,13.727272727272728,8.463872832222222,20.53964354527778,0.1094572961111111,0.0,0.0,0.0,0
ARA0252,0.0,0,0.0,0.0,0.0,0.0,0.0,8.640579710144927,500,0.4499486125385405,0.6890305266689031,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.25,3.6,36.0,34.25,0.0,9.97392715638889,17.04330443138889,2.3702474947222223,0.0,0.0,0.0,0
ARB0881,0.0,0,0.0,0.0,0.0,0.0,0.0,2.953488372093023,249,0.4655797101449275,0.7480314960629921,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.08333333333333,2.833333333333333,17.0,16.333333333333332,0.0,9.196917148333332,18.30207129083333,0.0886477488888888,0.0,0.0,0.0,0
ASB0796,0.0,0,0.0,0.0,0.0,0.0,0.0,8.671698113207547,384,0.4365781710914454,0.3698868581375109,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,2.0,8.0,31.08333333333333,0.0,8.208867924444444,17.30635220111111,0.0968896402777777,0.0,0.0,0.0,0
ASG0048,0.0,0,0.0,0.0,0.0,0.0,0.0,10.555232558139537,573,0.4222184930357442,0.8229137978518315,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.08333333333331,1.7142857142857142,12.0,34.416666666666664,0.0,7.958429672222222,17.04349710972222,0.1025852947222222,0.0,0.0,0.0,0
ASG0692,0.0,0,0.0,0.0,0.0,0.0,0.0,8.666666666666666,532,0.4455264759586123,0.2364548494983277,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.58333333333333,3.9,39.0,26.916666666666668,6.0,8.950867051944444,19.04580924833333,0.0956083308333333,0.0,0.0,0.0,0
ASL0378,0.0,0,0.0,0.0,0.0,0.0,0.0,8.69767441860465,482,0.3333333333333333,0.4705882352941176,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,3.333333333333333,30.0,26.08333333333333,0.0,10.0995403225,16.01372832361111,2.454262689722222,0.0,0.0,0.0,0
ASS0517,0.0,0,0.0,0.0,0.0,0.0,0.0,2.947521865889213,237,0.3062843197071385,0.5647873392680515,0,0.486646884272997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.166666666666668,1.3333333333333333,4.0,16.833333333333332,0.0,10.972712736944445,17.040751444999998,2.367595838333333,0.0,0.0,0.0,0
ATF0274,0.0,0,0.0,0.0,0.0,0.0,0.0,8.75072463768116,504,0.4950394816764527,0.6167605167273932,0,0.4551175886054985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.33333333333333,1.0,3.0,33.75,0.0,7.1939306358333335,17.294315992222224,0.0868954411111111,0.0,0.0,0.0,0
BAM0611,0.0,0,0.0,0.0,0.0,0.0,0.0,14.539130434782608,765,0.3257869249394673,0.6078548644338118,0,0.5033891547049442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.66666666666666,13.416666666666666,161.0,31.666666666666668,0.0,9.979879978055555,17.036994219444445,2.3933973927777776,0.0,0.0,0.0,0
BBH0810,0.0,0,0.0,0.0,0.0,0.0,0.0,8.797101449275363,526,0.426458832933653,0.0,431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,5.727272727272728,63.0,28.75,15.636363636363637,8.475818882222223,20.526974951666663,0.1183204547222222,0.0,0.0,0.0,0
BHC0665,0.0,0,0.0,0.0,0.0,0.0,0.0,8.642441860465116,529,0.3237603305785124,0.7840565085771948,0,0.5008409014463505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,1.6666666666666667,10.0,24.5,0.0,9.57439044861111,15.609677225555556,2.3031857141666663,0.0,0.0,117.0,0
BKW0374,0.0,0,0.0,0.0,0.0,0.0,0.0,10.5,604,0.3931972789115646,0.335548172757475,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.66666666666669,0.0,0.0,32.0,0.0,11.02931762388889,13.220418303055556,7.2835409619444444,704.0,0.0,1012.0,0
BLB0114,0.0,0,0.0,0.0,0.0,0.0,0.0,8.742028985507247,515,0.4272912423625254,0.8932360742705571,0,0.498342175066313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.83333333333333,4.75,38.0,28.0,0.0,11.540355204166667,17.640179580277778,2.5766644886111107,0.0,0.0,67.0,0
BMC0547,0.0,0,0.0,0.0,0.0,0.0,0.0,8.794202898550724,539,0.5020136931131696,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.16666666666667,5.5,55.0,33.416666666666664,0.0,7.9857899805555554,18.018400770555555,0.1284977069444444,0.0,0.0,0.0,0
BNG0237,0.0,0,0.0,0.0,0.0,0.0,0.0,8.744186046511627,494,0.3034162118455629,0.7992021276595744,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.66666666666669,4.636363636363637,51.0,20.416666666666668,0.0,9.977680623888888,18.04229287083333,2.4114641527777776,0.0,0.0,0.0,0
BNR0965,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,133,0.4651162790697674,0.7237237237237237,0,0.5075075075075075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,1.0,6.0,8.416666666666666,0.0,9.25130366138889,16.253323699166668,2.3680766027777778,0.0,0.0,0.0,0
BSH0445,0.0,0,0.0,0.0,0.0,0.0,0.0,8.794797687861271,564,0.4135715719734993,0.4101215905356556,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.58333333333333,1.5,9.0,22.666666666666668,0.0,7.974421965277778,17.020423891944446,0.1209799086111111,0.0,0.0,0.0,0
BSS0463,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,142,0.4042553191489361,0.9731343283582088,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0,7.416666666666667,0.0,8.221060744722223,17.818679792222223,1.352413975,0.0,0.0,18.0,0
BTS0011,0.0,0,0.0,0.0,0.0,0.0,0.0,17.238372093023255,864,0.3773469387755102,0.3827993254637437,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.5,5.333333333333333,64.0,42.333333333333336,0.0,7.448795760833334,15.552119460277778,0.09481397,0.0,0.0,0.0,0
BYP0070,0.0,0,0.0,0.0,0.0,0.0,0.0,8.691983122362869,371,0.3714536414156186,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.5,4.636363636363637,51.0,33.75,0.0,7.983683473333333,18.01253501388889,0.1319144569444444,0.0,0.0,0.0,0
CAB0388,0.0,0,0.0,0.0,0.0,0.0,0.0,8.639296187683284,514,0.4384982368803153,0.6476578411405295,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.41666666666669,6.333333333333333,57.0,26.166666666666668,0.0,9.987075591944444,16.037042389166665,2.404293628055555,0.0,0.0,0.0,0
CCM0855,0.0,0,0.0,0.0,0.0,0.0,0.0,14.780346820809248,826,0.4723521650473791,0.171490027375831,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,5.454545454545454,60.0,37.333333333333336,0.0,7.73868015388889,17.76777456638889,0.1186185586111111,0.0,0.0,0.0,0
CCR0863,0.0,0,0.0,0.0,0.0,0.0,0.0,14.728323699421964,819,0.5432084029601337,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.58333333333334,12.083333333333334,145.0,46.91666666666666,0.0,7.726685934444444,17.773747591388886,0.1112328783333333,0.0,0.0,0.0,0
CGA0629,0.0,0,0.0,0.0,0.0,0.0,0.0,14.62608695652174,750,0.3248909355307804,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.66666666666666,13.75,165.0,34.583333333333336,0.0,7.958718689722223,17.039017340833333,0.1068066524999999,0.0,0.0,0.0,0
CIG0052,0.0,0,0.0,0.0,0.0,0.0,0.0,10.66184971098266,576,0.4028514588859416,0.1767416644076985,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.75,1.0,2.0,31.08333333333333,0.0,8.449421965277779,17.559296724444444,0.0912146686111111,0.0,0.0,0.0,0
CIM0926,0.0,0,0.0,0.0,0.0,0.0,0.0,8.789473684210526,380,0.4361352078970984,0.1901197604790419,108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.75,4.833333333333333,58.0,26.75,7.545454545454546,8.513306763055555,19.522971014444444,0.6693278283333334,0.0,0.0,1.0,0
CJC0494,0.0,0,0.0,0.0,0.0,0.0,0.0,14.582608695652176,781,0.3118967181467181,0.3981315841780958,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.16666666666666,5.909090909090909,65.0,32.0,0.0,8.20828516361111,17.290847784166665,0.0924374580555555,0.0,0.0,0.0,0
CJG0470,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,140,0.2980251346499102,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.416666666666666,1.0,2.0,7.833333333333333,0.0,7.951204238888889,18.0556840075,0.0840940813888889,0.0,0.0,0.0,0
CJV0286,0.0,0,0.0,0.0,0.0,0.0,0.0,2.9501466275659824,217,0.3601924233313289,0.7803180914512923,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.166666666666668,1.5,3.0,17.25,0.0,11.28087790361111,18.242919075,2.3816964452777776,0.0,0.0,0.0,0
CKB0482,0.0,0,0.0,0.0,0.0,0.0,0.0,14.597101449275362,795,0.508135016998543,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.5,6.75,81.0,43.16666666666666,0.0,8.186849710833334,17.305635838055558,0.0913822916666666,0.0,0.0,0.0,0
CRK0916,0.0,0,0.0,0.0,0.0,0.0,0.0,9.747826086956522,588,0.4306768558951965,0.2066607195955991,266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.91666666666667,5.818181818181818,64.0,30.83333333333333,7.375,10.34381313111111,18.69912987972222,2.856209608611111,18.0,4.0,0.0,0
CRP0456,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,124,0.3696857670979667,0.8328358208955224,0,0.5014925373134328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,1.0,3.0,7.916666666666667,0.0,7.948217726388889,18.054865125,0.0974846422222222,0.0,0.0,0.0,0
CSL0949,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,133,0.4569892473118279,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.416666666666666,1.875,15.0,8.333333333333334,0.0,7.234922928611111,16.26835260111111,0.127283815,0.0,0.0,0.0,0
CTR0697,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,147,0.4769503546099291,0.6976047904191617,0,0.4610778443113772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.25,1.75,14.0,8.083333333333334,0.0,9.75345160388889,16.602462698333333,2.500589858888889,3.0,0.0,0.0,0
DAG0558,0.0,0,0.0,0.0,0.0,0.0,0.0,8.696793002915452,496,0.5019336454304906,0.3533355682199128,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,4.0,40.0,28.25,0.0,9.004094412222221,18.009007706944445,0.1364553522222222,0.0,0.0,0.0,0
DCC0160,0.0,0,0.0,0.0,0.0,0.0,0.0,17.469565217391306,838,0.3022761760242792,0.3583872573419612,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,2.0,2.0,28.33333333333333,0.0,7.458044315833333,18.53497109805556,0.0949802755555555,0.0,0.0,0.0,0
DDA0476,0.0,0,0.0,0.0,0.0,0.0,0.0,14.665697674418604,761,0.3868789194404245,0.4325074331020813,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.41666666666666,3.8181818181818175,42.0,36.0,0.0,8.230298651111111,17.27032755277778,0.1127304541666666,0.0,0.0,0.0,0
DFR0218,0.0,0,0.0,0.0,0.0,0.0,0.0,10.765895953757225,604,0.5271330500163453,0.2018791946308724,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,11.090909090909092,122.0,38.833333333333336,0.0,11.417825063333334,13.591877302777776,7.41621649,699.0,0.0,1011.0,0
DID0650,0.0,0,0.0,0.0,0.0,0.0,0.0,2.96231884057971,244,0.5864799025578563,0.0,218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.916666666666668,1.0,4.0,19.0,4.727272727272728,9.23598265888889,21.262186897777777,0.1265301105555555,0.0,0.0,0.0,0
DJB0159,0.0,0,0.0,0.0,0.0,0.0,0.0,18.462209302325583,866,0.4724553786782441,0.5292079987403558,0,0.5011809163911195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.5,2.583333333333333,31.0,43.833333333333336,0.0,9.340894435555557,16.103050938611112,2.440679361666667,0.0,0.0,15.0,0
DLF0377,0.0,0,0.0,0.0,0.0,0.0,0.0,8.742774566473988,534,0.3647441104792851,0.3490909090909091,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.16666666666669,0.0,0.0,28.166666666666668,0.0,7.964017340833333,16.03815028888889,0.1032727622222222,0.0,0.0,0.0,0
DLS0383,0.0,0,0.0,0.0,0.0,0.0,0.0,8.73391812865497,481,0.4684210526315789,0.7941078004686977,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.33333333333333,3.6666666666666665,44.0,29.916666666666668,0.0,9.955647687222225,16.017437379444445,2.3790845658333333,0.0,0.0,0.0,0
DMM0623,0.0,0,0.0,0.0,0.0,0.0,0.0,14.695774647887324,824,0.4119566484092763,0.7732413264328158,0,0.4922369177688326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.25,19.08333333333333,229.0,35.75,0.0,9.995116515833336,17.02685446,2.399854340277777,0.0,6.0,0.0,0
DSM0591,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,133,0.4065934065934066,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.333333333333334,1.0,2.0,8.0,0.0,8.454383429444444,18.540125240833333,0.1072533175,0.0,0.0,0.0,0
DZC0228,0.0,0,0.0,0.0,0.0,0.0,0.0,8.763005780346822,510,0.4612277867528271,0.220976253298153,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.66666666666667,6.0,72.0,33.083333333333336,3.333333333333333,7.965077071111111,19.03824662805556,0.0996283455555555,0.0,0.0,0.0,0
EJW0884,0.0,0,0.0,0.0,0.0,0.0,0.0,2.973913043478261,266,0.4218289085545723,0.1793372319688109,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.83333333333333,1.25,5.0,15.083333333333334,0.0,9.239420289722222,18.278805394722223,0.1265854958333333,0.0,0.0,0.0,0
ELB0847,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,132,0.4348623853211009,0.2738095238095238,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.416666666666666,1.0,3.0,7.166666666666667,1.6666666666666667,9.349351122500002,19.367941819722223,2.762474968055556,7.0,0.0,35.0,0
EMB0531,0.0,0,0.0,0.0,0.0,0.0,0.0,2.911764705882353,236,0.4846248462484624,0.7777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.166666666666668,1.75,7.0,15.083333333333334,0.0,11.005469395,17.056888246388887,2.4234613308333333,0.0,0.0,0.0,0
ERH0449,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,141,0.3873370577281191,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.416666666666666,1.5,3.0,7.666666666666667,0.0,7.983911367777778,18.005973025,0.1380552288888888,0.0,0.0,0.0,0
ESH0135,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,135,0.5267034990791897,0.7308868501529052,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.416666666666666,1.0,1.0,9.0,0.0,8.9855973025,18.01613680138889,0.11875161,0.0,0.0,0.0,0
FBA0348,0.0,0,0.0,0.0,0.0,0.0,0.0,13.595375722543352,746,0.4479843953185956,0.0,2,0.0002125850340136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.33333333333334,7.3,73.0,33.083333333333336,0.0,8.260622605277778,16.32320402277778,0.8838109355555556,2.0,0.0,0.0,0
FHO0630,0.0,0,0.0,0.0,0.0,0.0,0.0,14.43063583815029,760,0.4685522887979159,0.763268576006409,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.41666666666666,9.75,117.0,37.75,0.0,7.948362235,17.055298651111112,0.0853460275,0.0,0.0,0.0,0
FIR0920,0.0,0,0.0,0.0,0.0,0.0,0.0,8.6878612716763,507,0.3476210008203445,0.7684630738522954,180,0.4946773120425815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.75,11.0,132.0,22.0,7.0,9.817701214722222,18.510289167222226,2.954885797222222,5.0,0.0,93.0,0
FRB0023,0.0,0,0.0,0.0,0.0,0.0,0.0,10.631884057971014,598,0.5516339869281046,0.7420937840785169,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.16666666666669,3.1666666666666665,19.0,42.0,0.0,7.497206165555555,15.500626204166666,0.1415985269444444,0.0,0.0,0.0,0
FRL0511,0.0,0,0.0,0.0,0.0,0.0,0.0,2.9186046511627906,246,0.3791615289765721,0.8605577689243028,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.33333333333333,1.75,7.0,14.75,0.0,8.973458574166667,17.033333333333335,0.1123799786111111,0.0,0.0,0.0,0
FSB0399,0.0,0,0.0,0.0,0.0,0.0,0.0,8.78078078078078,520,0.4559188741721854,0.3792749658002736,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.33333333333333,3.2,32.0,36.91666666666666,1.75,7.980398009722222,19.023383084444443,0.1206774544444444,0.0,0.0,0.0,0
GAF0060,0.0,0,0.0,0.0,0.0,0.0,0.0,8.760115606936417,535,0.4294046661303298,0.8109534806994392,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.16666666666667,7.454545454545454,82.0,26.166666666666668,3.6666666666666665,7.990944123055555,19.001300577777776,0.1311286619444444,0.0,0.0,0.0,0
GCC0945,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,132,0.4679715302491103,0.2344213649851632,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.333333333333334,1.25,5.0,7.583333333333333,0.0,7.204238920833333,16.29633911361111,0.0957453111111111,0.0,0.0,0.0,0
GCG0951,0.0,0,0.0,0.0,0.0,0.0,0.0,1.1160714285714286,151,0.436026936026936,0.512,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,1.818181818181818,20.0,7.416666666666667,0.0,9.3296256775,15.870779829722222,2.389469025555556,0.0,0.0,33.0,0
GNZ0953,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,138,0.4892086330935252,0.844311377245509,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,2.125,17.0,7.5,0.0,9.273340999166669,16.255876685833332,2.396241705555556,0.0,0.0,0.0,0
GRC0145,0.0,0,0.0,0.0,0.0,0.0,0.0,10.47398843930636,592,0.456274409916794,0.7315121412803532,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.41666666666669,2.111111111111111,19.0,33.75,0.0,8.6980732175,15.797784200277777,0.095009855,0.0,0.0,0.0,0
GRM0868,0.0,0,0.0,0.0,0.0,0.0,0.0,14.676300578034684,783,0.4052248598353811,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.16666666666666,19.08333333333333,229.0,40.5,0.0,7.714499036388889,17.77837186888889,0.1218851766666666,0.0,0.0,0.0,0
GTD0116,0.0,0,0.0,0.0,0.0,0.0,0.0,13.620289855072464,684,0.2689824380165289,0.2032347307937859,960,0.4381783358161311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.75,4.3,43.0,33.166666666666664,29.181818181818183,9.235260115555556,21.27456647388889,0.1414081919444444,0.0,0.0,0.0,0
GTD0898,0.0,0,0.0,0.0,0.0,0.0,0.0,2.9156976744186047,243,0.4821002386634845,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.33333333333333,1.4,7.0,19.25,0.0,9.23111753361111,18.269026974722223,0.1189049755555555,0.0,0.0,0.0,0
