user,avg_daily_device_connections,first_use_date,late_hour_device_use,missing_disconnects,distinct_pcs_used,above_avg_daily_counter,ratio_of_above_avg_days,emails_sent_per_day,unique_recipients_count,external_emails_ratio,attachment_count_avg,emails_sent_off_hours,bcc_usage_rate,total_files_copied,active_days,avg_files_copied_per_day,filetype_doc,filetype_exe,filetype_jpg,filetype_pdf,filetype_txt,filetype_zip,after_hours_file_copy_ratio,avg_urls_per_day,avg_malicious_urls_per_day,total_malicious_urls,avg_distinct_domains_per_day,avg_after_hours_browsing_per_day,avg_logon_time_hours,avg_logoff_time_hours,logon_std_dev_hours,after_hours_logons,weekend_logons,logons_on_other_user_pcs,potential_threat,malicious
IWM0816,0.0,0,0,0,0,0,0.0,8.708092486,503,0.288480936,0.593428477,460,0.0,0,0,0.0,0,0,0,0,0,0,0.0,89.16666667,3.444444444,31,24.5,13.90909091,10.52710656,20.5533237,2.404450146,0,0,0,False,0
XHW0498,2.298913043,04-01-2010 09:02,0,0,1,18,0.097826087,14.57216495,544,0.516871166,0.715245844,0,0.0,386,120,3.216666667,238,5,18,78,23,24,0.0,152.8333333,4.545454545,50,43.16666667,0.0,8.197094017,17.30521368,0.084290651,0,0,0,False,1
OCB0805,0.0,0,0,0,0,0,0.0,8.776811594,526,0.41851553,0.225561427,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,89.66666667,1.333333333,4,33.08333333,0.0,8.21189788,17.28998073,0.106536278,0,0,0,False,0
WGR0833,0.0,0,0,0,0,0,0.0,1.0,141,0.422939068,0.0,24,0.0,0,0,0.0,0,0,0,0,0,0,0.0,9.333333333,1.2,6,7.333333333,1.5,8.444845857,19.55289017,0.090711583,0,0,0,False,0
MAD0753,0.0,0,0,0,0,0,0.0,14.59248555,798,0.454159593,0.336502278,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,152.5,10.9,109,37.58333333,0.0,7.970712909,17.02524085,0.111264171,0,0,0,False,0
LPH0572,0.0,0,0,0,0,0,0.0,1.0,40,0.362068966,1.083333333,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,9.416666667,2.0,2,8.0,0.0,8.536036036,18.48828829,0.143614792,0,0,0,False,0
KRG0158,0.0,0,0,0,0,0,0.0,10.78488372,576,0.412946058,0.354986523,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,107.9166667,0.0,0,34.25,0.0,6.948073218,16.04412331,0.099674897,0,0,0,False,0
JZD0888,0.0,0,0,0,0,0,0.0,2.929411765,236,0.307129799,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,27.08333333,1.222222222,11,14.58333333,0.0,9.232129094,18.26223507,0.128195684,0,0,0,False,0
ZSL0305,0.0,0,0,0,0,0,0.0,1.0,143,0.528673835,0.228486647,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,9.181818182,1.0,4,7.636363636,0.0,8.982466281,18.01700385,0.115278363,0,0,0,False,0
SMH0291,0.0,0,0,0,0,0,0.0,1.0,160,0.435339309,0.237687366,0,0.494646681,0,0,0.0,0,0,0,0,0,0,0.0,9.588235294,1.0,3,8.0,0.0,11.2625894,17.24452245,2.568257663,0,251,104,False,0
KAT0489,0.0,0,0,0,0,0,0.0,14.51734104,754,0.35068894,0.66115867,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,152.0833333,10.54545455,116,29.33333333,0.0,8.204816956,17.29744701,0.0904591,0,0,0,False,0
HDH0928,2.145962733,04-01-2010 09:40,10,5,1,28,0.086956522,8.794797688,551,0.324859888,0.793296089,197,0.495892212,1577,303,5.204620462,1004,11,56,332,86,88,0.017755231,88.5,2.0,2,26.5,7.363636364,8.458863198,19.54450867,0.100994054,0,0,0,False,0
RZC0746,0.0,0,0,0,0,0,0.0,14.48109244,1011,0.413793103,0.501523284,0,0.738720441,0,0,0.0,0,0,0,0,0,0,0.0,155.8333333,7.944444444,143,39.33333333,0.0,10.19262042,16.70419455,2.517684811,0,241,48,False,0
MHG0733,0.0,0,0,0,0,0,0.0,14.37283237,809,0.469754369,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,153.0,5.916666667,71,36.16666667,0.0,7.978371869,17.02519268,0.108660184,0,0,0,False,0
SRS0231,0.0,0,0,0,0,0,0.0,8.790697674,508,0.439455506,0.205357143,29,0.0,0,0,0.0,0,0,0,0,0,0,0.0,88.66666667,10.5,126,31.25,2.333333333,7.94894027,19.05043353,0.085947411,0,0,0,False,0
CFM0767,1.470588235,04-01-2010 14:31,0,5,1,17,0.066666667,2.913043478,265,0.381037567,0.188059701,0,0.482587065,778,199,3.909547739,491,3,57,150,31,46,0.0,27.25,1.0,1,15.16666667,2.0,10.72002892,15.22768653,3.357170102,37,0,25,False,0
BKW0374,0.0,0,0,0,0,0,0.0,10.5,604,0.393197279,0.335548173,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,107.6666667,0.0,0,32.0,0.0,11.02931762,13.2204183,7.283540962,704,0,1012,False,0
FSB0399,0.0,0,0,0,0,0,0.0,8.780780781,520,0.455918874,0.379274966,31,0.0,0,0,0.0,0,0,0,0,0,0,0.0,89.33333333,3.2,32,36.91666667,1.75,7.98039801,19.02338308,0.120677454,0,0,0,False,0
DRR0242,0.0,0,0,0,0,0,0.0,8.738041002,639,0.382475884,0.189781022,0,0.49713243,0,0,0.0,0,0,0,0,0,0,0.0,85.66666667,5.25,63,26.73333333,0.0,7.990007541,18.01221719,0.134892901,0,94,0,False,0
MCJ0324,0.0,0,0,0,0,0,0.0,14.44057971,770,0.385087827,0.342633481,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,153.4166667,15.90909091,175,35.33333333,0.0,7.735163776,15.7683526,0.129869954,0,0,0,False,0
SAP0867,0.0,0,0,0,0,0,0.0,14.64383562,406,0.470605105,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,153.0,14.36363636,158,33.41666667,0.0,7.716324201,17.77979452,0.118668687,0,0,0,False,0
RRC0553,1.5,02-01-2010 08:25,0,1,1,4,0.074074074,8.881578947,150,0.378210806,0.201481481,0,0.511111111,1342,54,24.85185185,859,10,67,253,76,77,0.0,90.14285714,6.846153846,89,32.28571429,0.0,9.961485597,17.99561688,2.35472653,0,23,1,False,0
FBA0348,0.0,0,0,0,0,0,0.0,13.59537572,746,0.447984395,0.0,2,0.000212585,0,0,0.0,0,0,0,0,0,0,0.0,134.3333333,7.3,73,33.08333333,0.0,8.260622605,16.32320402,0.883810936,2,0,0,False,0
NCO0666,0.0,0,0,0,0,0,0.0,8.776811594,536,0.419800773,0.615918098,0,0.423051519,0,0,0.0,0,0,0,0,0,0,0.0,89.08333333,2.857142857,20,31.33333333,0.0,10.01390363,16.00607857,2.406004893,0,0,4,False,0
LJT0817,2.059748428,04-01-2010 08:41,66,7,1,86,0.270440252,8.765217391,533,0.382792272,0.750992063,443,0.0,1927,306,6.297385621,1251,15,104,365,99,93,0.115204982,88.83333333,0.0,0,31.83333333,13.45454545,10.59267736,19.88505308,2.537543671,1,0,36,False,0
CFG0959,0.0,0,0,0,0,0,0.0,1.0,142,0.347902098,0.75147929,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,9.416666667,1.666666667,10,7.416666667,0.0,8.237085558,15.43811467,2.402115199,0,0,91,False,0
SVL0940,0.0,0,0,0,0,0,0.0,8.644508671,503,0.462970376,0.328652625,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,91.25,2.111111111,19,38.83333333,0.0,7.204431599,16.3077553,0.0917952,0,0,0,False,0
WDV0573,0.0,0,0,0,0,0,0.0,1.086153846,143,0.295025729,0.688385269,28,0.0,0,0,0.0,0,0,0,0,0,0,0.0,8.416666667,1.0,3,6.083333333,0.0,10.01471996,16.54385155,4.537867354,58,6,78,False,0
SBN0866,1.570833333,04-01-2010 10:36,1,3,1,27,0.1125,14.62898551,774,0.418585232,0.524469982,0,0.0,5864,240,24.43333333,3789,33,298,1164,287,293,0.000341064,152.9166667,11.54545455,127,41.41666667,27.0,8.115949821,17.12950269,2.844526913,25,1,0,False,0
MDM0625,7.92173913,04-01-2010 08:40,0,14,1,104,0.301449275,15.52616279,812,0.298391696,0.203707171,0,0.734319416,8346,345,24.19130435,5353,49,425,1674,426,419,0.0,157.5833333,11.09090909,122,36.16666667,0.0,10.18310178,16.37053445,2.491468543,0,0,62,True,0
JPW0741,0.0,0,0,0,0,0,0.0,14.53061224,783,0.345661107,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,152.5,4.833333333,58,27.75,0.0,7.953757225,17.04518304,0.099209501,0,0,0,False,0
RLB0719,0.0,0,0,0,0,0,0.0,1.0,150,0.419354839,0.752265861,0,0.486404834,0,0,0.0,0,0,0,0,0,0,0.0,9.416666667,1.25,5,7.833333333,5.0,7.805826465,16.34126832,1.939490144,16,1,0,False,0
JER0404,0.0,0,0,0,0,0,0.0,8.75942029,539,0.372629003,0.0,47,0.0,0,0,0.0,0,0,0,0,0,0,0.0,87.5,4.1,41,27.41666667,2.333333333,7.948073218,19.04922929,0.091169604,0,0,0,False,0
LCC0819,2.348993289,04-01-2010 10:32,26,0,1,16,0.10738255,9.0,259,0.448542024,0.0,238,0.0,337,97,3.474226804,213,3,17,68,20,16,0.133531157,89.08333333,5.545454545,61,34.33333333,11.81818182,8.478768577,20.50902335,0.150847693,0,0,0,False,1
TLH0648,0.0,0,0,0,0,0,0.0,2.956140351,246,0.536019536,0.0,179,0.0,0,0,0.0,0,0,0,0,0,0,0.0,27.16666667,1.625,13,16.91666667,6.363636364,9.207658959,21.29132948,0.108012097,0,0,0,False,0
MAS0025,3.2,22-09-2010 05:21,16,1,1,0,0.0,13.53,426,0.46921684,0.0,0,0.0,55,3,18.33333333,37,0,3,10,3,2,1.0,133.4166667,4.5,45,39.33333333,0.0,7.827676645,17.64145631,1.540931406,5,0,0,False,1
LAM0911,0.0,0,0,0,0,0,0.0,13.70434783,777,0.504235631,0.36357868,399,0.0,0,0,0.0,0,0,0,0,0,0,0.0,134.0833333,5.545454545,61,45.08333333,10.0,10.48096901,19.55130058,2.426657988,0,0,0,False,0
EHB0420,0.0,0,0,0,0,0,0.0,8.760465116,643,0.488995215,0.559331033,0,0.48606318,0,0,0.0,0,0,0,0,0,0,0.0,85.46666667,4.75,19,32.8,21.0,10.56495767,15.70709007,3.769011951,71,189,147,False,0
SSJ0784,0.0,0,0,0,0,0,0.0,2.914221219,284,0.450823529,0.506584043,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,27.6875,2.142857143,15,15.5,8.0,10.6773296,14.99470234,3.613744997,65,210,0,False,0
BEH0615,1.588709677,05-01-2010 12:08,0,8,1,30,0.120967742,14.55397727,824,0.29969055,0.532890884,0,0.495217646,268,102,2.62745098,169,3,11,58,12,15,0.0,152.5833333,11.0,132,32.33333333,0.0,10.20610507,16.37844212,2.549038927,0,2,53,False,0
WLV0566,0.0,0,0,0,0,0,0.0,8.74127907,496,0.33627963,0.185234453,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,88.75,1.0,1,23.5,0.0,8.988198458,18.01209056,0.135345676,0,0,0,False,0
CAC0889,0.0,0,0,0,0,0,0.0,2.881355932,90,0.482394366,0.147058824,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,27.16666667,1.2,6,13.75,0.0,9.181111111,18.30444444,0.086219329,0,0,0,False,0
RHC0335,0.0,0,0,0,0,0,0.0,2.941520468,242,0.519877676,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,28.16666667,1.0,4,18.0,0.0,7.218400771,18.29171484,0.100786977,0,0,0,False,0
ANP0555,0.0,0,0,0,0,0,0.0,8.72173913,531,0.412446614,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,89.5,3.125,25,30.83333333,0.0,7.960549133,18.03540462,0.093760171,0,0,0,False,0
WKD0013,0.0,0,0,0,0,0,0.0,17.56069364,888,0.425792218,0.209019092,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,177.6666667,4.5,45,37.08333333,74.0,9.742779825,16.9722154,3.255159703,37,4,21,False,0
RFP0380,0.0,0,0,0,0,0,0.0,8.684057971,474,0.307538492,0.364485981,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,89.33333333,1.0,1,23.0,0.0,7.95211946,16.0449422,0.097374572,0,0,0,False,0
NCH0179,0.0,0,0,0,0,0,0.0,10.71387283,647,0.546320631,0.660102509,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,106.8333333,3.0,27,36.08333333,0.0,7.237524085,18.24205202,0.138496424,0,0,0,False,0
CGB0637,3.136231884,04-01-2010 10:31,172,9,1,23,0.066666667,2.956521739,261,0.522848665,0.539215686,230,0.0,2333,343,6.801749271,1505,13,125,448,134,108,0.190312902,26.66666667,2.285714286,16,17.08333333,6.636363636,11.23722769,21.26483622,2.393138086,0,0,0,False,0
WXH0872,2.173374613,04-01-2010 09:15,3,1,1,24,0.074303406,14.70724638,811,0.463029433,0.518525818,0,0.493496255,826,224,3.6875,528,4,52,165,42,35,0.006053269,151.9166667,6.454545455,71,32.83333333,29.0,9.196211696,16.3535193,3.464223364,18,0,110,True,0
PGC0066,0.0,0,0,0,0,0,0.0,10.65507246,607,0.285974198,0.407780196,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,106.8333333,6.090909091,67,23.66666667,0.0,7.961319846,18.05134875,0.096021461,0,0,0,False,0
MVH0373,0.0,0,0,0,0,0,0.0,10.62121212,160,0.414507772,0.489300999,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,107.6666667,1.5,3,40.16666667,0.0,10.88724809,13.17619546,7.383146318,133,0,181,False,0
RMW0542,2.52027027,04-01-2010 15:37,0,3,1,21,0.141891892,8.7875,285,0.484615385,0.0,0,0.0,330,99,3.333333333,210,3,12,61,25,19,0.0,90.08333333,3.666666667,22,31.33333333,0.0,7.97815735,18.02246377,0.132736111,0,0,0,False,1
CQW0652,2.204620462,05-01-2010 12:55,103,6,1,30,0.099009901,2.987730061,255,0.394033561,0.0,211,0.0,696,218,3.19266055,449,5,37,127,46,32,0.17816092,26.75,2.375,19,15.08333333,6.4,9.232059123,21.2638634,0.117013393,0,0,0,False,1
ORB0473,0.0,0,0,0,0,0,0.0,1.0,141,0.39028777,0.684684685,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,9.333333333,1.0,1,8.083333333,0.0,7.948410404,18.05688825,0.089657842,0,0,0,False,0
BRB0355,2.133016627,02-01-2010 14:20,0,4,1,29,0.06888361,9.710176991,684,0.322585109,0.551606288,0,0.502620187,712,235,3.029787234,453,5,39,143,31,41,0.0,95.33333333,1.0,2,31.55555556,0.0,11.30330787,16.11491708,2.539628672,0,214,148,False,0
WDO0870,0.0,0,0,0,0,0,0.0,13.37572254,725,0.475564898,0.192523768,0,0.504537597,0,0,0.0,0,0,0,0,0,0,0.0,159.9166667,8.75,105,40.08333333,58.0,8.459642947,15.52745941,4.081003024,67,3,20,True,0
CIG0052,0.0,0,0,0,0,0,0.0,10.66184971,576,0.402851459,0.176741664,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,106.75,1.0,2,31.08333333,0.0,8.449421965,17.55929672,0.091214669,0,0,0,False,0
LJB0826,0.0,0,0,0,0,0,0.0,1.0,142,0.332136445,0.488095238,24,0.0,0,0,0.0,0,0,0,0,0,0,0.0,9.416666667,1.25,5,7.25,1.166666667,8.488872832,19.51151252,0.127229798,0,0,0,False,0
SJO0209,1.166666667,07-01-2010 12:45,0,2,1,19,0.166666667,13.56534091,721,0.365809769,0.783246073,0,0.497382199,372,94,3.957446809,241,1,18,67,23,22,0.0,136.0,6.0,72,31.41666667,0.0,10.03363583,14.74131974,2.52992319,0,0,121,False,0
WGS0516,0.0,0,0,0,0,0,0.0,2.932944606,246,0.411477411,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,27.25,2.0,14,16.58333333,0.0,8.98044316,17.01353565,0.129229088,0,0,0,False,0
DFH0188,1.61752988,04-01-2010 16:38,0,5,1,32,0.12749004,2.933333333,285,0.343878149,0.218379447,0,0.486166008,6281,251,25.02390438,4026,38,310,1262,311,334,0.0,27.41666667,1.0,1,14.58333333,0.0,9.598362615,17.05741106,2.868807846,0,0,85,False,0
KMW0545,1.205607477,15-01-2010 17:34,0,1,1,20,0.186915888,8.793604651,522,0.428087649,0.607933884,0,0.489586777,493,100,4.93,325,1,22,86,29,30,0.0,84.66666667,1.444444444,13,31.58333333,0.0,10.02730989,18.00708092,2.388649206,0,0,0,False,0
OLB0749,0.0,0,0,0,0,0,0.0,14.73469388,341,0.398829431,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,152.0,5.363636364,59,34.16666667,0.0,7.949829932,17.04489796,0.110047758,0,0,0,False,0
NCK0421,0.0,0,0,0,0,0,0.0,8.706395349,528,0.495357287,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,89.41666667,3.0,27,30.5,0.0,7.959152216,18.04614644,0.087300104,0,0,0,False,0
ABM0845,0.0,0,0,0,0,0,0.0,1.0,144,0.473321859,0.270588235,23,0.523529412,0,0,0.0,0,0,0,0,0,0,0.0,9.5,1.333333333,4,7.666666667,1.142857143,10.55672679,19.05382641,2.434309799,1,0,23,False,0
PNH0761,1.344444444,05-01-2010 09:14,1,0,1,29,0.322222222,2.900584795,253,0.516881522,0.252016129,0,0.51108871,2106,90,23.4,1357,11,109,415,93,121,0.000949668,25.5,1.166666667,7,17.16666667,0.0,8.980943806,15.08096169,3.247910075,42,4,38,True,0
KWC0004,0.0,0,0,0,0,0,0.0,26.00289017,1167,0.520641581,0.201289319,0,0.430254529,0,0,0.0,0,0,0,0,0,0,0.0,267.1666667,4.8,48,54.16666667,0.0,7.954624277,17.04797688,0.096289302,0,0,0,False,0
ESH0283,1.275229358,08-01-2010 11:30,0,1,1,26,0.23853211,8.812138728,478,0.406844106,0.491636602,0,0.439816333,2646,109,24.27522936,1695,13,138,525,131,144,0.0,88.33333333,4.5,54,29.5,0.0,9.855879994,18.09963619,2.156331573,0,0,35,False,0
NJC0705,0.0,0,0,0,0,0,0.0,1.0,141,0.446584939,0.213649852,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,9.5,1.285714286,9,7.5,0.0,7.701300578,16.79128131,0.10076556,0,0,0,False,0
TJG0582,0.0,0,0,0,0,0,0.0,1.0,143,0.39011925,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,9.416666667,1.0,1,7.5,0.0,8.436560694,18.56103083,0.085220308,0,0,0,False,0
IBM0671,1.260869565,07-01-2010 10:47,0,3,1,27,0.234782609,9.715116279,547,0.469892669,0.57690006,0,0.501795332,802,114,7.035087719,507,4,41,169,40,41,0.0,89.0,1.166666667,7,35.0,0.0,9.971472357,15.89526698,2.412492738,0,0,14,False,0
QJR0688,1.56640625,05-01-2010 10:44,0,4,1,22,0.0859375,9.811111111,586,0.441553937,0.621460929,51,0.487825595,1069,228,4.688596491,679,6,57,227,43,57,0.0,89.07142857,3.75,30,35.42857143,5.666666667,10.34536174,17.89115309,2.814357992,0,20,123,False,0
FAW0032,0.0,0,0,0,0,0,0.0,13.68985507,738,0.375386997,0.35401228,4,0.0,0,0,0.0,0,0,0,0,0,0,0.0,135.1666667,11.91666667,143,32.58333333,0.0,7.724540176,15.60039705,1.652025139,3,0,0,False,0
CCM0136,1.263157895,07-01-2010 10:51,0,1,1,23,0.242105263,1.0,133,0.363636364,0.637724551,0,0.505988024,137,47,2.914893617,80,2,7,33,8,7,0.0,8.5,1.8,9,6.583333333,0.0,11.07853212,17.7966453,2.444444108,0,0,18,False,0
BXJ0010,0.0,0,0,0,0,0,0.0,17.55942029,920,0.418737475,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,176.6666667,11.90909091,131,32.33333333,0.0,7.986705202,18.01979769,0.125615516,0,0,0,False,0
PDW0259,0.0,0,0,0,0,0,0.0,8.715116279,528,0.547173567,0.183455637,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,87.83333333,5.4,54,34.33333333,0.0,9.750631274,16.13502807,2.467295281,0,0,40,False,0
SJF0094,0.0,0,0,0,0,0,0.0,9.739130435,572,0.544152312,0.637202381,0,0.698214286,0,0,0.0,0,0,0,0,0,0,0.0,89.25,2.571428571,18,33.5,0.0,7.488969171,15.5234104,0.135500018,0,0,0,False,0
VCC0396,2.198776758,04-01-2010 10:04,2,5,1,30,0.091743119,8.756521739,546,0.51199355,0.80470043,51,0.497186362,1616,299,5.404682274,1052,9,81,314,81,79,0.001856436,89.33333333,3.2,32,39.75,1.666666667,10.21307307,17.07528598,3.457045313,44,3,49,True,0
ELH0960,0.0,0,0,0,0,0,0.0,1.0,138,0.354316547,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,9.75,1.4,14,7.916666667,0.0,7.2,16.29455684,0.094374797,0,0,0,False,0
MAH0864,0.0,0,0,0,0,0,0.0,14.58381503,782,0.330566582,0.39437178,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,152.25,14.54545455,160,32.08333333,0.0,7.699181118,17.79706166,0.087541868,0,0,0,False,0
MDH0686,0.0,0,0,0,0,0,0.0,8.796498906,624,0.433247462,0.851243781,39,0.0,0,0,0.0,0,0,0,0,0,0,0.0,90.53333333,6.785714286,95,34.13333333,2.5,11.0594428,18.78253365,2.483508691,1,201,28,False,0
HDD0806,0.0,0,0,0,0,0,0.0,8.796178344,647,0.448952493,0.182959208,644,0.0,0,0,0.0,0,0,0,0,0,0,0.0,91.0,10.35294118,176,33.52941176,13.8125,10.80857235,19.95766349,2.715085818,11,226,53,True,0
HWY0038,0.0,0,0,0,0,0,0.0,10.53703704,249,0.541980624,0.221441125,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,108.5,5.916666667,71,40.08333333,0.0,11.57334818,13.65688258,7.466060671,235,0,341,False,0
IKR0401,2.131086142,04-01-2010 14:58,0,4,1,20,0.074906367,8.693379791,432,0.401028907,0.402004008,26,0.0,554,183,3.027322404,339,5,27,116,30,37,0.0,89.0,4.555555556,41,30.25,2.0,7.947677119,19.05360046,0.091289354,0,0,0,False,1
VSA0230,1.166666667,04-01-2010 09:07,0,2,1,14,0.166666667,8.799319728,436,0.532516494,0.535369153,20,0.4947816,389,76,5.118421053,248,1,22,70,22,26,0.0,89.66666667,5.0,50,34.83333333,4.0,10.50274008,18.64530354,3.082000989,1,0,49,False,0
VIA0063,7.950867052,04-01-2010 08:35,0,14,1,103,0.297687861,13.62608696,740,0.389348501,0.202935546,0,0.0,8524,346,24.63583815,5457,40,431,1703,471,422,0.0,132.0833333,8.666666667,104,39.08333333,0.0,7.957129094,18.04301541,0.10813413,0,0,0,False,0
MOS0047,5.045454545,04-01-2010 00:20,365,2,391,24,0.136363636,10.75,350,0.330222079,0.809725159,0,0.0,1593,164,9.713414634,1023,14,91,326,68,71,0.558066541,108.6666667,12.16666667,146,33.66666667,0.0,11.60887182,13.54601411,6.878437209,388,0,580,True,1
HTF0641,0.0,0,0,0,0,0,0.0,2.945086705,256,0.477764423,0.763493621,214,0.0,0,0,0.0,0,0,0,0,0,0,0.0,26.83333333,2.0,18,16.83333333,6.363636364,9.228901734,21.26522158,0.128089949,0,0,0,False,0
NMB0972,0.0,0,0,0,0,0,0.0,1.0,140,0.4875,0.19047619,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,9.333333333,1.666666667,10,7.75,0.0,7.230057803,16.27581888,0.119918906,0,0,0,False,0
BAK0964,0.0,0,0,0,0,0,0.0,1.0,130,0.311270125,0.391176471,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,9.5,2.2,22,7.416666667,0.0,7.243063584,16.25823699,0.135299719,0,0,0,False,0
TCD0009,0.0,0,0,0,0,0,0.0,10.61849711,604,0.397960862,0.438758846,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,108.5,3.0,21,34.83333333,0.0,8.479238921,17.5254817,0.108436846,0,0,0,False,0
BBG0325,1.508196721,04-01-2010 09:08,0,7,1,22,0.090163934,14.5433526,806,0.445661331,0.498608903,0,0.494236884,349,112,3.116071429,220,1,29,65,19,15,0.0,153.5833333,8.333333333,100,37.5,0.0,9.791577674,15.519766,2.445045049,0,0,22,False,0
AJP0723,0.0,0,0,0,0,0,0.0,1.0,135,0.459893048,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,9.583333333,1.0,7,7.75,0.0,7.720809248,16.7822736,0.113169191,0,0,0,False,0
LCD0622,0.0,0,0,0,0,0,0.0,14.42608696,749,0.315446955,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,156.5833333,23.72727273,261,25.08333333,0.0,7.97822736,17.02702312,0.119706855,0,0,0,False,0
DSB0731,0.0,0,0,0,0,0,0.0,14.30724638,837,0.395884672,0.348257699,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,153.0,14.33333333,172,31.66666667,0.0,7.986512524,17.00072254,0.13737653,0,0,0,False,0
JOM0750,0.0,0,0,0,0,0,0.0,14.58092486,846,0.485523925,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,157.4166667,12.63636364,139,40.41666667,0.0,7.950433526,17.06165703,0.090100882,0,0,0,False,0
OKC0107,0.0,0,0,0,0,0,0.0,8.766763848,537,0.443543483,0.371466578,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,88.66666667,2.0,16,31.33333333,0.0,9.199759152,18.29638728,0.097144943,0,0,0,False,0
JXH0493,0.0,0,0,0,0,0,0.0,14.51594203,812,0.478689332,0.182108626,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,152.5833333,9.25,111,26.75,0.0,8.211705202,17.27572254,0.109538404,0,0,0,False,0
SCF0608,0.0,0,0,0,0,0,0.0,15.54046243,855,0.474450893,0.201413428,0,0.459735912,0,0,0.0,0,0,0,0,0,0,0.0,152.8333333,7.416666667,89,38.0,0.0,7.985115607,17.01257225,0.134029113,0,0,0,False,0
DTT0076,0.0,0,0,0,0,0,0.0,17.39595376,866,0.299849322,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,180.0833333,23.41666667,281,30.66666667,0.0,7.735019268,16.75953757,0.139637959,0,0,0,False,0
MNR0829,0.0,0,0,0,0,0,0.0,1.0,145,0.428571429,0.407854985,23,0.0,0,0,0.0,0,0,0,0,0,0,0.0,9.416666667,1.0,3,7.25,1.571428571,8.46955684,19.53896917,0.102722973,0,0,0,False,0
THR0873,7.924855491,04-01-2010 08:26,18,18,1,101,0.291907514,14.62790698,806,0.475471242,0.685015898,0,0.0,8525,346,24.63872832,5452,58,426,1716,443,430,0.006334311,159.5833333,12.0,144,47.25,41.0,8.043157658,17.26215165,2.260527488,15,1,8,True,0
UCS0227,0.0,0,0,0,0,0,0.0,8.809248555,534,0.51775326,0.0,22,0.0,0,0,0.0,0,0,0,0,0,0,0.0,88.91666667,4.9,49,31.16666667,3.0,7.966088632,19.03039499,0.107532655,0,0,0,False,0
KSH0569,0.0,0,0,0,0,0,0.0,8.689855072,538,0.386217949,0.731821214,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,88.58333333,5.090909091,56,31.16666667,0.0,8.950192678,18.03651252,0.098531708,0,0,0,False,0
GOK0238,0.0,0,0,0,0,0,0.0,8.766666667,408,0.448563218,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,89.66666667,4.125,33,30.16666667,0.0,7.93879668,18.05283541,0.097818235,0,0,0,False,0
LIM0674,1.278846154,07-01-2010 08:21,2,2,1,25,0.240384615,8.724431818,589,0.479495899,0.578313253,0,0.49951156,185,61,3.032786885,117,1,3,45,15,4,0.037837838,89.08333333,4.111111111,37,32.16666667,0.0,10.27891223,14.70537987,2.947656345,22,20,88,False,0
