user,avg_daily_device_connections,first_use_date,late_hour_device_use,missing_disconnects,distinct_pcs_used,above_avg_daily_counter,ratio_of_above_avg_days,emails_sent_per_day,unique_recipients_count,external_emails_ratio,attachment_count_avg,emails_sent_off_hours,bcc_usage_rate,total_files_copied,active_days,avg_files_copied_per_day,filetype_doc,filetype_exe,filetype_jpg,filetype_pdf,filetype_txt,filetype_zip,after_hours_file_copy_ratio,avg_urls_per_day,avg_malicious_urls_per_day,total_malicious_urls,avg_distinct_domains_per_day,avg_after_hours_browsing_per_day,avg_logon_time_hours,avg_logoff_time_hours,logon_std_dev_hours,after_hours_logons,weekend_logons,logons_on_other_user_pcs,potential_threat,malicious
JKB0126,0.0,0,0,0,0,0,0.0,8.739884393,520,0.473865478,0.0,155,0.0,0,0,0.0,0,0,0,0,0,0,0.0,88.5,2.375,19,35.16666667,4.4,8.224202898,19.28314066,0.121313404,0,0,0,False,0
CCM0855,0.0,0,0,0,0,0,0.0,14.78034682,826,0.472352165,0.171490027,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,153.0,5.454545455,60,37.33333333,0.0,7.738680154,17.76777457,0.118618559,0,0,0,False,0
SAA0999,8.647398844,04-01-2010 09:55,32,13,1,7,0.020231214,8.716763006,491,0.494593512,0.595490716,113,0.0,8468,346,24.47398844,5375,66,427,1714,433,453,0.016769013,84.66666667,2.090909091,23,30.66666667,4.0,10.30267504,19.10934116,2.404656563,0,0,9,False,0
ZCF0590,0.0,0,0,0,0,0,0.0,1.0,134,0.47920434,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,9.416666667,1.0,3,8.166666667,0.0,8.451300578,18.5466763,0.094685228,0,0,0,False,0
LEM0605,0.0,0,0,0,0,0,0.0,14.4548105,782,0.494358338,0.414078257,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,151.6666667,13.08333333,157,41.33333333,0.0,7.939258189,17.06512524,0.083083076,0,0,0,False,0
WAS0254,0.0,0,0,0,0,0,0.0,8.820809249,501,0.504687812,0.384665793,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,89.08333333,6.916666667,83,37.33333333,0.0,9.727644967,16.79460501,2.388928748,0,0,0,False,0
PID0426,0.0,0,0,0,0,0,0.0,8.749271137,555,0.362403885,0.614128624,0,0.495168277,0,0,0.0,0,0,0,0,0,0,0.0,89.66666667,2.8,14,20.25,21.0,8.933672703,15.22766445,4.142767108,64,6,31,False,0
MBG0438,0.0,0,0,0,0,0,0.0,8.696969697,395,0.388888889,0.420109507,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,89.5,2.555555556,23,27.91666667,0.0,7.973758865,17.01276596,0.13387287,0,0,0,False,0
IAR0694,0.0,0,0,0,0,0,0.0,8.7025,598,0.374257772,0.700086182,37,0.0,0,0,0.0,0,0,0,0,0,0,0.0,89.8,1.0,2,27.13333333,3.166666667,11.52303479,17.8436678,2.723350802,0,115,135,False,0
BNR0965,0.0,0,0,0,0,0,0.0,1.0,133,0.465116279,0.723723724,0,0.507507508,0,0,0.0,0,0,0,0,0,0,0.0,9.5,1.0,6,8.416666667,0.0,9.251303661,16.2533237,2.368076603,0,0,0,False,0
ZJS0269,0.0,0,0,0,0,0,0.0,8.75,530,0.322574178,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,89.58333333,1.0,1,25.33333333,0.0,7.208381503,17.28949904,0.110512264,0,0,0,False,0
JLM0364,2.0,28-04-2011 16:03,1,0,2,0,0.0,10.62162162,602,0.327212888,0.216284987,0,0.0,1,1,1.0,0,1,0,0,0,0,0.0,108.0833333,1.0,1,28.66666667,0.0,11.01063272,13.19400516,7.362488426,700,0,977,False,1
AKR0057,2.239631336,04-01-2010 11:23,0,6,1,19,0.087557604,10.69130435,425,0.394625529,0.181374542,19,0.504676698,540,153,3.529411765,357,4,27,95,21,36,0.0,109.0833333,8.0,80,27.91666667,1.0,10.10263789,18.90576589,2.641183101,0,0,12,False,1
CGF0337,0.0,0,0,0,0,0,0.0,2.941860465,243,0.41565534,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,27.25,2.0,2,15.5,0.0,7.2261079,18.27543353,0.112377939,0,0,0,False,0
CYA0506,0.0,0,0,0,0,0,0.0,2.894230769,110,0.349794239,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,27.08333333,1.8,9,15.66666667,0.0,8.956190476,17.03650794,0.145172627,0,0,0,False,0
BDB0453,0.0,0,0,0,0,0,0.0,1.0,141,0.408928571,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,9.5,1.5,6,7.583333333,0.0,8.448565972,16.41365972,3.483513463,51,0,0,False,0
RSM0277,1.630705394,05-01-2010 08:50,0,6,1,27,0.112033195,8.725947522,542,0.432355338,0.58035416,0,0.0,393,122,3.221311475,248,3,20,72,23,27,0.0,90.91666667,1.0,1,28.25,0.0,9.648948949,15.90315591,2.816032091,0,0,119,False,0
FQA0854,0.0,0,0,0,0,0,0.0,14.50724638,802,0.472406181,0.502297702,0,0.498301698,0,0,0.0,0,0,0,0,0,0,0.0,152.3333333,11.66666667,140,46.91666667,0.0,7.765159861,17.7144484,0.724162929,0,0,5,False,0
VCY0751,0.0,0,0,0,0,0,0.0,14.55362319,780,0.330030211,0.780720972,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,154.25,7.416666667,89,29.08333333,0.0,10.04056048,17.01695568,2.409767219,0,0,0,False,0
JAD0609,0.0,0,0,0,0,0,0.0,14.3583815,761,0.365250869,0.834339775,0,0.491344605,0,0,0.0,0,0,0,0,0,0,0.0,153.0833333,13.91666667,167,40.41666667,0.0,8.982068747,16.14839295,2.320163,0,0,92,False,0
HDL0748,0.0,0,0,0,0,0,0.0,14.53913043,795,0.443206588,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,151.0,19.75,237,34.25,0.0,8.001348748,17.00255299,0.141767466,0,0,0,False,0
JIM0095,0.0,0,0,0,0,0,0.0,10.65797101,576,0.420026658,0.20777808,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,108.5833333,1.0,1,32.58333333,0.0,7.23367052,17.26469171,0.128476952,0,0,0,False,0
JCV0245,0.0,0,0,0,0,0,0.0,8.808695652,533,0.44536124,0.209608424,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,89.08333333,2.0,8,28.16666667,0.0,7.946628131,17.05192678,0.089459993,0,0,0,False,0
ARD0509,0.0,0,0,0,0,0,0.0,2.932153392,258,0.293802145,0.616700201,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,28.58333333,1.444444444,13,13.16666667,0.0,9.156517035,16.90194061,1.084517757,0,0,16,False,0
MHA0798,0.0,0,0,0,0,0,0.0,8.757225434,521,0.441574168,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,89.08333333,2.75,11,25.33333333,0.0,8.228131021,17.27398844,0.117988676,0,0,0,False,0
SBK0161,0.0,0,0,0,0,0,0.0,17.3942029,839,0.441056911,0.526912181,0,0.497750375,0,0,0.0,0,0,0,0,0,0,0.0,178.0833333,2.555555556,23,38.75,0.0,11.49873173,18.23479496,3.121006829,0,0,97,False,0
NGC0058,1.182432432,05-01-2010 10:00,1,0,1,27,0.182432432,8.715962441,598,0.324482815,0.500403986,44,0.503097226,200,71,2.816901408,126,1,10,41,12,10,0.0,95.13333333,6.769230769,88,30.13333333,2.6,8.70971093,18.40267107,2.474265029,0,101,64,False,0
TMA0069,0.0,0,0,0,0,0,0.0,8.835260116,547,0.424910608,0.356885836,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,89.08333333,5.5,66,39.75,0.0,7.959200385,18.0460501,0.093979661,0,0,0,False,0
RAR0725,2.148148148,04-01-2010 07:57,0,0,1,16,0.098765432,1.079754601,88,0.356617647,0.255681818,0,0.0,355,115,3.086956522,224,3,19,65,22,22,0.0,9.333333333,1.5,9,7.083333333,0.0,7.720467836,16.77641326,0.112750123,0,0,0,False,1
TBT0461,0.0,0,0,0,0,0,0.0,1.0,158,0.395470383,0.442477876,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,9.416666667,1.0,2,8.0,0.0,7.949759152,18.05303468,0.091836372,0,0,0,False,0
FPC0954,0.0,0,0,0,0,0,0.0,1.0,141,0.331560284,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,9.416666667,2.6,26,6.25,0.0,7.227745665,16.27567437,0.118671897,0,0,0,False,0
NAF0326,2.179176755,03-01-2010 11:06,0,10,1,28,0.06779661,15.58205689,986,0.289102784,0.598651875,0,0.50259795,2446,400,6.115,1547,18,140,500,109,132,0.0,154.3333333,14.6,219,25.86666667,0.0,9.932260889,14.56542069,2.459345005,0,218,164,True,0
LQC0479,3.0,14-09-2010 01:41,9,0,1,1,0.333333333,14.55612245,561,0.543889479,0.0,0,0.0,22,1,22.0,15,0,0,5,0,2,1.0,153.1666667,16.41666667,197,49.25,0.0,8.363855721,17.19959508,1.652469408,4,0,0,False,1
JFC0757,0.0,0,0,0,0,0,0.0,3.096774194,286,0.430184195,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,27.5,2.142857143,15,15.25,0.0,8.496387283,16.50973025,0.124698486,0,0,0,False,0
RDT0424,1.534188034,04-01-2010 14:15,0,8,1,23,0.098290598,8.730434783,499,0.406998158,0.582669323,0,0.720783533,464,152,3.052631579,288,2,29,100,27,18,0.0,89.33333333,3.428571429,24,24.41666667,0.0,10.30786433,17.26635832,2.750877912,0,0,72,False,0
YDN0198,0.0,0,0,0,0,0,0.0,10.73546512,584,0.334884523,0.487137828,0,0.615488763,0,0,0.0,0,0,0,0,0,0,0.0,109.6666667,5.363636364,59,25.83333333,0.0,9.448729457,15.43412665,2.372660523,0,0,8,False,0
TSB0437,0.0,0,0,0,0,0,0.0,2.956521739,244,0.487880671,0.229411765,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,27.5,2.636363636,29,15.25,0.0,7.977842004,17.02244701,0.125662301,0,0,0,False,0
CSP0197,0.0,0,0,0,0,0,0.0,10.62427746,590,0.420364238,0.581882481,0,0.504624592,0,0,0.0,0,0,0,0,0,0,0.0,106.9166667,7.777777778,70,33.58333333,0.0,10.63881225,16.92944146,2.658314634,0,0,119,False,0
WPR0368,0.0,0,0,0,0,0,0.0,10.71867612,728,0.42667738,0.193868549,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,107.6666667,0.0,0,36.93333333,0.0,11.10812168,13.22829123,7.121361947,862,325,1308,False,0
EFS0882,0.0,0,0,0,0,0,0.0,2.924637681,273,0.405581948,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,26.91666667,2.375,19,15.0,0.0,9.202263969,18.2933526,0.095690623,0,0,0,False,0
TQS0212,0.0,0,0,0,0,0,0.0,13.51014493,710,0.416699282,0.49345634,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,135.4166667,4.8,48,33.33333333,0.0,7.722249053,15.68544271,0.281175619,0,0,6,False,0
KMS0657,0.0,0,0,0,0,0,0.0,2.932944606,273,0.315051798,0.0,255,0.0,0,0,0.0,0,0,0,0,0,0,0.0,26.75,1.0,4,13.91666667,5.636363636,9.223362235,21.28415222,0.111161193,0,0,0,False,0
ADC0391,0.0,0,0,0,0,0,0.0,8.860869565,503,0.352447552,0.763820739,19,0.49492967,0,0,0.0,0,0,0,0,0,0,0.0,89.25,2.333333333,7,26.08333333,2.5,9.968714273,19.04903661,2.35949172,0,0,0,False,0
BMG0917,8.615606936,04-01-2010 08:29,105,7,1,2,0.005780347,8.808695652,548,0.316237624,0.203027312,238,0.0,7692,346,22.23121387,4913,63,383,1536,409,388,0.046411856,94.41666667,2.333333333,7,30.75,8.6,10.47154389,18.81000303,2.843716829,18,3,0,False,0
SGB0140,0.0,0,0,0,0,0,0.0,1.0,124,0.429856115,0.636904762,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,9.25,1.0,2,8.25,0.0,11.48991186,17.2429007,2.852779404,0,0,115,False,0
VAA0087,0.0,0,0,0,0,0,0.0,8.727536232,527,0.305142628,0.629026901,0,0.490202591,0,0,0.0,0,0,0,0,0,0,0.0,89.08333333,11.5,115,25.0,0.0,9.977469448,15.96944178,2.546442139,0,0,71,False,0
QSV0778,0.0,0,0,0,0,0,0.0,2.938953488,258,0.443712575,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,27.58333333,1.0,6,17.75,0.0,8.484441233,16.53270713,0.121886246,0,0,0,False,0
CRD0624,0.0,0,0,0,0,0,0.0,14.17777778,186,0.44095941,0.219435737,0,0.518808777,0,0,0.0,0,0,0,0,0,0,0.0,152.6666667,13.16666667,158,38.5,0.0,9.071105556,16.11873889,3.955790729,5,0,0,False,0
ELB0847,0.0,0,0,0,0,0,0.0,1.0,132,0.434862385,0.273809524,17,0.0,0,0,0.0,0,0,0,0,0,0,0.0,9.416666667,1.0,3,7.166666667,1.666666667,9.349351123,19.36794182,2.762474968,7,0,35,False,0
PGO0433,0.0,0,0,0,0,0,0.0,8.675362319,551,0.408309456,0.419979953,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,88.66666667,3.25,26,26.25,0.0,7.952697495,17.04523121,0.096629746,0,0,0,False,0
OKB0439,0.0,0,0,0,0,0,0.0,8.797687861,531,0.355877617,0.762483574,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,89.16666667,7.166666667,86,23.75,0.0,7.951974952,17.04990366,0.090445941,0,0,0,False,0
IBB0359,11.37283237,04-01-2010 08:39,680,18,580,93,0.268786127,10.52463768,611,0.448020219,0.62875241,0,0.49600661,3199,328,9.75304878,2056,30,164,625,156,168,0.517661769,107.9166667,5.7,57,37.33333333,20.66666667,11.6155481,13.36009968,6.698151564,716,1,1034,True,0
ZSK0258,0.0,0,0,0,0,0,0.0,8.695652174,540,0.441465411,0.184333333,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,89.83333333,11.08333333,133,31.91666667,0.0,7.720327553,16.78371869,0.107209167,0,0,0,False,0
AMW0392,0.0,0,0,0,0,0,0.0,8.791111111,650,0.413513934,0.178463094,57,0.451971689,0,0,0.0,0,0,0,0,0,0,0.0,85.8125,6.923076923,90,30.375,2.2,9.989391584,19.061,2.393075561,0,177,0,False,0
ACC0042,0.0,0,0,0,0,0,0.0,10.65507246,571,0.414833333,0.587051143,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,108.5,9.083333333,109,31.75,0.0,11.09177068,13.26545521,7.442474274,716,0,1016,False,0
BVC0790,2.17037037,03-01-2010 10:51,8,9,1,33,0.081481481,8.762790698,635,0.461140734,0.545382166,11,0.500530786,975,265,3.679245283,625,11,41,192,60,46,0.009230769,89.93333333,2.5,35,32.13333333,24.0,11.39915654,16.26731378,3.272892476,47,192,136,True,0
IRM0931,1.511976048,03-01-2010 13:31,4,6,1,28,0.083832335,8.751578947,675,0.454425942,0.668751503,23,0.500601395,2278,331,6.882175227,1483,11,127,424,124,109,0.00570676,90.58823529,1.375,11,36.64705882,17.0,9.795502509,14.75008406,3.206675085,39,271,165,True,0
GKO0078,1.53164557,05-01-2010 12:46,0,3,1,21,0.088607595,17.39130435,919,0.409771394,0.690666667,0,0.501666667,942,214,4.401869159,604,6,41,190,47,54,0.0,178.0833333,5.888888889,53,36.0,0.0,9.724920848,15.98456483,2.788311258,0,0,127,False,0
SGM0021,3.002890173,04-01-2010 12:51,0,9,1,24,0.069364162,10.67246377,586,0.568601799,0.579847909,0,0.0,2596,343,7.56851312,1684,18,117,495,155,127,0.0,108.0833333,1.25,5,36.66666667,0.0,9.611090222,15.51676301,2.442550357,0,0,0,False,0
BVN0514,0.0,0,0,0,0,0,0.0,2.972727273,129,0.269016698,0.220183486,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,27.25,1.5,12,15.25,0.0,9.211101695,16.73374765,1.024886843,0,0,8,False,0
SDF0017,0.0,0,0,0,0,0,0.0,10.66473988,545,0.305665349,0.342547425,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,108.1666667,0.0,0,27.83333333,0.0,7.950337187,18.04812139,0.099713189,0,0,0,False,0
KNG0672,0.0,0,0,0,0,0,0.0,8.791245791,475,0.4375,0.372654155,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,90.0,2.25,9,33.83333333,0.0,7.955149501,16.04767442,0.097782193,0,0,0,False,0
KAC0124,0.0,0,0,0,0,0,0.0,8.838150289,563,0.425280449,0.0,148,0.495421844,0,0,0.0,0,0,0,0,0,0,0.0,88.5,2.0,18,31.66666667,3.888888889,8.250578034,19.26204239,0.143314749,0,0,0,False,0
NNA0610,0.0,0,0,0,0,0,0.0,14.62318841,782,0.540299228,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,153.5,13.16666667,158,42.83333333,0.0,7.954672447,17.03848748,0.109175678,0,0,0,False,0
BSS0369,11.51260504,03-01-2010 01:10,431,8,489,29,0.121848739,9.70464135,406,0.384231275,0.213478261,0,0.504782609,2295,223,10.29147982,1491,27,117,439,115,106,0.444444444,114.0666667,4.785714286,67,35.2,0.0,11.22274746,13.37398302,7.065843085,451,180,720,True,1
CJP0952,0.0,0,0,0,0,0,0.0,1.0,135,0.423853211,0.543283582,0,0.764179104,0,0,0.0,0,0,0,0,0,0,0.0,10.0,1.375,11,8.583333333,0.0,9.445769525,15.73005031,2.824984919,9,1,21,False,0
ETR0428,0.0,0,0,0,0,0,0.0,8.768786127,504,0.58040404,0.534937376,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,93.91666667,1.666666667,10,37.33333333,0.0,8.765700773,16.29460698,2.130510391,0,0,71,False,0
AWM0764,0.0,0,0,0,0,0,0.0,2.924198251,240,0.513463892,0.215353938,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,26.91666667,1.0,4,19.08333333,0.0,8.45973025,16.5427264,0.10536368,0,0,0,False,0
BTR0403,1.610169492,04-01-2010 14:27,0,4,1,28,0.118644068,8.704347826,523,0.505862991,0.194139194,46,0.486513487,520,155,3.35483871,337,1,27,94,20,41,0.001923077,88.91666667,4.090909091,45,37.58333333,3.0,10.7649782,18.66018845,3.323072487,4,0,80,False,0
CEL0561,0.0,0,0,0,0,0,0.0,8.698550725,504,0.451135442,0.459513496,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,88.5,2.625,21,32.66666667,0.0,10.96598238,18.0495183,2.364636443,0,0,0,False,0
CNM0800,0.0,0,0,0,0,0,0.0,8.67826087,536,0.288619556,0.761857047,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,89.33333333,5.7,57,20.75,0.0,8.25539499,17.25125241,0.14422804,0,0,0,False,0
KCF0045,0.0,0,0,0,0,0,0.0,10.62209302,633,0.362635501,0.322112753,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,106.5833333,10.58333333,127,26.08333333,0.0,10.83588749,12.97303817,7.33553166,714,0,1044,False,0
GCS0571,1.179487179,05-01-2010 18:06,0,1,1,21,0.179487179,1.0,128,0.272559853,0.195783133,0,0.490963855,564,107,5.271028037,364,8,32,108,23,29,0.0,9.5,1.0,4,6.833333333,0.0,10.58352058,18.33033271,2.477182458,0,0,13,False,0
MTT0901,3.214285714,04-01-2010 10:51,0,0,1,4,0.142857143,2.827586207,74,0.338028169,1.048780488,0,0.585365854,187,28,6.678571429,115,2,13,37,12,8,0.0,27.08333333,1.142857143,8,15.75,0.0,11.06252268,18.28965517,2.358788535,0,0,0,False,0
DVW0103,0.0,0,0,0,0,0,0.0,8.812138728,536,0.382782783,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,89.16666667,2.166666667,13,28.58333333,0.0,7.201589595,17.29735067,0.085464783,0,0,0,False,0
HLH0512,0.0,0,0,0,0,0,0.0,2.920081967,335,0.369144822,0.528421053,0,0.715087719,0,0,0.0,0,0,0,0,0,0,0.0,27.61111111,1.333333333,16,16.38888889,0.0,9.038688734,17.00640441,0.806424402,0,138,9,False,0
BBS0039,2.0,12-08-2010 14:50,1,0,2,0,0.0,10.69426752,328,0.495429616,0.422870756,0,0.0,1,1,1.0,0,1,0,0,0,0,0.0,108.3333333,10.4,104,30.33333333,0.0,10.967681,13.03250838,7.551693328,362,0,504,False,1
ASG0692,0.0,0,0,0,0,0,0.0,8.666666667,532,0.445526476,0.236454849,41,0.0,0,0,0.0,0,0,0,0,0,0,0.0,87.58333333,3.9,39,26.91666667,6.0,8.950867052,19.04580925,0.095608331,0,0,0,False,0
MOP0763,0.0,0,0,0,0,0,0.0,2.909356725,247,0.274047187,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,27.66666667,1.0,4,12.83333333,0.0,8.445038536,16.54720617,0.094504122,0,0,0,False,0
HCL0651,2.055900621,04-01-2010 11:08,109,4,1,94,0.291925466,2.956395349,240,0.541691662,0.542772861,195,0.0,723,220,3.286363636,451,5,49,142,36,40,0.175656985,26.83333333,1.0,3,16.83333333,6.545454545,11.34508023,20.76340352,2.503268261,3,0,26,True,0
SAC0592,0.0,0,0,0,0,0,0.0,1.0,144,0.464539007,0.706744868,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,9.416666667,1.0,2,7.916666667,0.0,10.50510089,18.51271676,2.381980995,0,0,0,False,0
LAF0991,0.0,0,0,0,0,0,0.0,8.793604651,487,0.427874848,0.849586777,610,0.0,0,0,0.0,0,0,0,0,0,0,0.0,88.58333333,2.333333333,14,28.75,21.18181818,11.2073491,21.29364162,2.374877433,0,0,0,False,0
EIS0041,3.823699422,04-01-2010 02:37,718,2,607,57,0.164739884,9.583090379,562,0.618445519,0.608153331,0,0.501977487,3676,315,11.66984127,2379,21,194,712,182,188,0.480141458,107.5,6.25,75,44.08333333,0.0,11.36998629,13.3863839,6.898924802,741,0,1045,True,0
GAF0570,0.0,0,0,0,0,0,0.0,8.729651163,507,0.403297145,0.57975358,0,0.495837496,0,0,0.0,0,0,0,0,0,0,0.0,94.08333333,0.0,0,35.25,0.0,11.11691943,17.88560413,2.511479136,0,0,20,False,0
TNM0961,2.205357143,05-01-2010 07:24,0,4,1,23,0.102678571,1.055555556,118,0.450738916,0.720647773,0,0.526315789,526,149,3.530201342,325,1,34,103,31,32,0.0,9.666666667,1.875,15,7.333333333,0.0,9.222826694,15.09397458,2.439493258,0,0,55,False,1
AAF0535,2.232258065,05-01-2010 11:45,0,4,1,13,0.083870968,2.962962963,189,0.332917706,0.758333333,0,0.495833333,357,112,3.1875,228,3,23,68,23,12,0.0,27.33333333,1.142857143,8,14.66666667,0.0,8.976829268,17.01869919,0.125260631,0,0,0,False,1
JJH0292,0.0,0,0,0,0,0,0.0,1.0,145,0.426258993,0.669616519,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,9.416666667,1.333333333,4,8.083333333,0.0,11.17050532,17.72116175,2.517939955,0,4,32,False,0
JRS0362,0.0,0,0,0,0,0,0.0,10.66184971,632,0.328360656,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,107.25,1.333333333,8,27.16666667,0.0,11.33043968,13.48426533,7.394382306,736,0,1042,False,0
JTS0389,1.203539823,15-01-2010 10:57,0,2,1,20,0.17699115,9.666666667,560,0.4761205,0.169715142,0,0.496251874,376,91,4.131868132,238,2,20,72,22,22,0.0,90.0,4.111111111,37,28.33333333,0.0,8.736580641,15.38061137,1.975770031,0,0,77,False,0
HAD0246,1.188888889,03-01-2010 09:21,2,4,1,31,0.172222222,9.796747967,741,0.321090496,0.576970954,41,0.0,315,102,3.088235294,204,3,14,57,21,16,0.0,91.44444444,3.461538462,45,27.88888889,0.0,10.27585642,15.07877287,3.576326499,82,311,71,False,0
AGB0186,0.0,0,0,0,0,0,0.0,2.915697674,244,0.360430365,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,27.08333333,1.0,1,12.91666667,0.0,7.246098266,18.25279383,0.153278812,0,0,0,False,0
AOB0019,0.0,0,0,0,0,0,0.0,10.5755814,598,0.305101701,0.207256734,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,107.75,1.0,1,25.58333333,0.0,7.989065511,18.00447977,0.136189435,0,0,0,False,0
MES0407,0.0,0,0,0,0,0,0.0,8.715116279,532,0.506984388,0.75850567,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,89.33333333,3.0,24,36.33333333,0.0,7.947398844,18.06223507,0.092241597,0,0,0,False,0
FDE0117,0.0,0,0,0,0,0,0.0,13.65317919,717,0.472691552,0.372353937,193,0.0,0,0,0.0,0,0,0,0,0,0,0.0,133.0833333,1.777777778,16,32.83333333,5.9,8.213391137,19.2871869,0.099962295,0,0,0,False,0
AOK0844,1.48540146,02-01-2010 19:03,7,5,1,21,0.076642336,1.0,128,0.357605178,0.57027027,42,0.0,1321,259,5.1003861,841,6,57,262,75,80,0.031037093,9.666666667,1.0,1,7.888888889,1.307692308,10.7944396,18.74461048,3.037838014,23,209,38,False,0
CCH0182,0.0,0,0,0,0,0,0.0,2.941860465,267,0.412537313,0.685770751,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,27.58333333,1.5,9,16.83333333,0.0,7.195231214,18.3004817,0.091395838,0,0,0,False,0
RDM0115,0.0,0,0,0,0,0,0.0,10.68895349,593,0.380732432,0.405493609,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,107.6666667,1.0,6,32.58333333,0.0,7.480828516,16.50987476,0.137020823,0,0,0,False,0
RCP0785,0.0,0,0,0,0,0,0.0,2.918604651,273,0.529269765,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,27.41666667,1.2,6,15.66666667,0.0,8.459585742,16.54373796,0.094496488,0,0,0,False,0
ABN0239,0.0,0,0,0,0,0,0.0,8.73699422,483,0.407644587,0.398941449,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,90.16666667,8.363636364,92,34.75,0.0,9.952363603,18.04171484,2.365009234,0,0,0,False,0
MLG0475,0.0,0,0,0,0,0,0.0,1.0,137,0.424187726,0.578635015,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,9.5,1.5,3,8.333333333,0.0,7.999373796,18.00457611,0.137859504,0,0,0,False,0
SOB0586,0.0,0,0,0,0,0,0.0,1.0,131,0.428571429,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,9.333333333,1.0,2,7.833333333,0.0,8.466714836,18.54455684,0.104631079,0,0,0,False,0
NLO0131,0.0,0,0,0,0,0,0.0,1.0,130,0.479381443,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,9.5,1.2,6,8.5,0.0,8.9977842,17.99975915,0.145379409,0,0,0,False,0
NKH0807,0.0,0,0,0,0,0,0.0,8.751445087,498,0.280183596,0.360964333,410,0.0,0,0,0.0,0,0,0,0,0,0,0.0,88.75,3.25,26,27.08333333,13.27272727,8.445279383,20.55708092,0.089830054,0,0,0,False,0
JNJ0556,8.679190751,04-01-2010 09:27,0,11,1,2,0.005780347,8.72173913,539,0.459250204,0.513459621,0,0.437022267,7977,346,23.05491329,5104,54,429,1609,386,395,0.0,89.5,1.6,16,29.66666667,0.0,8.950628019,18.06184971,0.08806577,0,0,0,False,0
CAN0842,0.0,0,0,0,0,0,0.0,1.0,143,0.475352113,0.0,28,0.0,0,0,0.0,0,0,0,0,0,0,0.0,9.333333333,1.0,4,8.416666667,1.625,8.458188824,19.54267823,0.089534824,0,0,0,False,0
DMG0358,0.0,0,0,0,0,0,0.0,10.72965116,600,0.449639108,0.780276348,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,105.8333333,4.5,45,38.41666667,0.0,11.46990215,13.35121817,6.801496957,741,0,1037,False,0
