user,avg_daily_device_connections,first_use_date,late_hour_device_use,missing_disconnects,distinct_pcs_used,above_avg_daily_counter,ratio_of_above_avg_days,emails_sent_per_day,unique_recipients_count,external_emails_ratio,attachment_count_avg,emails_sent_off_hours,bcc_usage_rate,total_files_copied,active_days,avg_files_copied_per_day,filetype_doc,filetype_exe,filetype_jpg,filetype_pdf,filetype_txt,filetype_zip,after_hours_file_copy_ratio,avg_urls_per_day,avg_malicious_urls_per_day,total_malicious_urls,avg_distinct_domains_per_day,avg_after_hours_browsing_per_day,avg_logon_time_hours,avg_logoff_time_hours,logon_std_dev_hours,after_hours_logons,weekend_logons,logons_on_other_user_pcs,malicious
AJR0319,0.0,0,0.0,0.0,0.0,0.0,0.0,14.426008968609866,947,0.3956427426200132,0.5107242772769661,0,0.5020205160087038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.5,16.625,266.0,36.3125,0.0,9.80471024888889,15.745179371944444,2.3777090322222225,0.0,181.0,0.0,0
ALC0788,0.0,0,0.0,0.0,0.0,0.0,0.0,2.9186046511627906,244,0.4684848484848485,0.6653386454183267,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.33333333333333,1.8,9.0,17.083333333333332,2.2222222222222223,8.482369941944444,19.511416184722226,0.1389946763888888,0.0,0.0,0.0,0
ALD0529,0.0,0,0.0,0.0,0.0,0.0,0.0,2.9120234604105573,243,0.4421768707482993,0.5820745216515609,0,0.499496475327291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.916666666666668,1.0,4.0,16.5,0.0,11.049870042777778,17.011753371666668,2.4197646816666665,0.0,0.0,0.0,0
AMD0077,0.0,0,0.0,0.0,0.0,0.0,0.0,17.294797687861273,853,0.4033809089988865,0.3693181818181818,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.5,4.0,36.0,34.333333333333336,0.0,7.495279383333333,15.513102119444444,0.1355142966666666,0.0,0.0,0.0,0
AMM0014,0.0,0,0.0,0.0,0.0,0.0,0.0,17.42485549132948,881,0.4957075042924957,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.33333333333334,4.666666666666667,42.0,47.16666666666666,0.0,7.706984585555556,18.79527938333333,0.0954025038888888,0.0,0.0,0.0,0
AMV0036,0.0,0,0.0,0.0,0.0,0.0,0.0,13.615606936416183,757,0.4699059157107875,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.25,3.2,32.0,41.5,0.0,7.717726396666666,15.794123313888887,0.1024836544444444,0.0,0.0,0.0,0
ANP0555,0.0,0,0.0,0.0,0.0,0.0,0.0,8.721739130434782,531,0.4124466137888957,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.5,3.125,25.0,30.83333333333333,0.0,7.960549132777778,18.035404624166667,0.0937601711111111,0.0,0.0,0.0,0
ANT0430,0.0,0,0.0,0.0,0.0,0.0,0.0,8.729651162790697,528,0.3339460784313725,0.7089577089577089,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.16666666666669,1.5,12.0,23.33333333333333,0.0,10.176152073611112,16.714907906388888,2.475438634444445,0.0,0.0,25.0,0
ASD0577,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,140,0.5982300884955752,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.333333333333334,2.0,4.0,8.25,0.0,8.4437379575,18.559826589444445,0.0847139547222222,0.0,0.0,0.0,0
ASS0206,0.0,0,0.0,0.0,0.0,0.0,0.0,13.507246376811594,707,0.4581124072110286,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.75,7.0,77.0,35.916666666666664,0.0,7.744556839999999,15.7671001925,0.1286186216666666,0.0,0.0,0.0,0
AWM0764,0.0,0,0.0,0.0,0.0,0.0,0.0,2.924198250728863,240,0.5134638922888617,0.2153539381854436,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.916666666666668,1.0,4.0,19.08333333333333,0.0,8.459730250277778,16.542726396666666,0.1053636802777777,0.0,0.0,0.0,0
BAH0875,0.0,0,0.0,0.0,0.0,0.0,0.0,15.566473988439306,832,0.3384703196347032,0.1702562198291868,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.41666666666666,12.25,147.0,36.0,18.0,8.6989528075,15.4229755075,4.395994646111111,77.0,5.0,38.0,0
BAK0964,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,130,0.3112701252236136,0.3911764705882353,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,2.2,22.0,7.416666666666667,0.0,7.243063583611112,16.258236994166666,0.1352997188888889,0.0,0.0,0.0,0
BAM0636,0.0,0,0.0,0.0,0.0,0.0,0.0,2.944117647058824,256,0.3337363966142684,0.1928071928071928,196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.916666666666668,1.1666666666666667,7.0,15.083333333333334,7.0,9.201300577777776,21.296146435277777,0.1027985736111111,0.0,0.0,0.0,0
BCR0581,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,146,0.3894927536231884,0.7446808510638298,0,0.5167173252279635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.666666666666666,0.0,0.0,7.666666666666667,0.0,11.08131502888889,18.008186469722222,2.9528104647222224,0.0,0.0,72.0,0
BDB0453,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,141,0.4089285714285714,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,1.5,6.0,7.583333333333333,0.0,8.448565972222223,16.413659722222224,3.483513463055556,51.0,0.0,0.0,0
BER0314,0.0,0,0.0,0.0,0.0,0.0,0.0,14.385507246376813,761,0.4265785609397944,0.1986701591779165,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.66666666666666,13.833333333333334,166.0,40.0,0.0,7.723121387222222,15.761608863055557,0.1248512933333333,0.0,0.0,0.0,0
BLL0929,0.0,0,0.0,0.0,0.0,0.0,0.0,8.716374269005849,519,0.4211273317112733,0.4407916806440791,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.83333333333331,3.0,33.0,33.75,0.0,7.190173410277778,16.310308285,0.0793173497222222,0.0,0.0,0.0,0
BMS0877,0.0,0,0.0,0.0,0.0,0.0,0.0,14.288,344,0.3568773234200743,0.7536394176931691,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.83333333333334,14.583333333333334,175.0,32.083333333333336,0.0,7.685185185,17.816666666666666,0.0809450352777777,0.0,0.0,0.0,0
BXJ0010,0.0,0,0.0,0.0,0.0,0.0,0.0,17.559420289855073,920,0.4187374749498998,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.66666666666666,11.909090909090908,131.0,32.333333333333336,0.0,7.986705202222223,18.01979768777778,0.1256155155555555,0.0,0.0,0.0,0
CAN0842,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,143,0.4753521126760563,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.333333333333334,1.0,4.0,8.416666666666666,1.625,8.458188824444445,19.542678227222225,0.0895348238888888,0.0,0.0,0.0,0
CBG0398,0.0,0,0.0,0.0,0.0,0.0,0.0,8.776162790697674,537,0.4958661020367009,0.3706525339516396,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.33333333333333,8.416666666666666,101.0,31.666666666666668,1.0,7.9768786125,19.02056840055556,0.1277707538888889,0.0,0.0,0.0,0
CCC0393,0.0,0,0.0,0.0,0.0,0.0,0.0,8.832369942196532,527,0.4092363054778088,0.2054973821989529,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.91666666666667,6.444444444444445,58.0,27.75,3.25,7.973265895833333,19.02740847777778,0.1110872713888888,0.0,0.0,0.0,0
CCW0031,0.0,0,0.0,0.0,0.0,0.0,0.0,13.632947976878611,754,0.4221099015033696,0.4036463854144583,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.91666666666666,4.142857142857143,29.0,30.5,0.0,7.692052023055555,15.80828516361111,0.0874321222222222,0.0,0.0,0.0,0
CFG0959,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,142,0.3479020979020979,0.7514792899408284,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.416666666666666,1.6666666666666667,10.0,7.416666666666667,0.0,8.237085558055556,15.438114670555557,2.4021151988888887,0.0,0.0,91.0,0
CHG0146,0.0,0,0.0,0.0,0.0,0.0,0.0,13.433526011560694,734,0.512987012987013,0.4012478485370052,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.41666666666666,5.583333333333333,67.0,35.833333333333336,0.0,8.477071290833333,16.51844894,0.1272373238888889,0.0,0.0,0.0,0
CJK0200,0.0,0,0.0,0.0,0.0,0.0,0.0,10.64927536231884,601,0.398422767015258,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.91666666666669,8.545454545454545,94.0,29.33333333333333,0.0,7.474373795555555,15.521387283055557,0.1138055363888888,0.0,0.0,0.0,0
CJM0138,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,139,0.3448275862068966,0.7607361963190185,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.333333333333334,1.0,1.0,6.333333333333333,0.0,8.954383429444444,18.049662813055555,0.09712065,0.0,0.0,0.0,0
CLF0852,0.0,0,0.0,0.0,0.0,0.0,0.0,14.416184971098266,797,0.5038121003443188,0.8500400962309543,0,0.4949879711307137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.16666666666666,14.083333333333334,169.0,51.333333333333336,0.0,10.230070480833332,16.599225368888888,2.837174606111111,0.0,0.0,113.0,0
CNE0352,0.0,0,0.0,0.0,0.0,0.0,0.0,17.196531791907514,896,0.3670037144036319,0.2023529411764706,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.66666666666663,3.727272727272727,41.0,24.0,0.0,7.977745664722223,17.019267822499998,0.1222017213888888,0.0,0.0,0.0,0
COM0321,0.0,0,0.0,0.0,0.0,0.0,0.0,14.497109826589597,787,0.4488698839340256,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.08333333333334,15.545454545454543,171.0,42.5,0.0,7.744845857222222,15.76844894,0.1307106499999999,0.0,0.0,0.0,0
CQH0730,0.0,0,0.0,0.0,0.0,0.0,0.0,14.689855072463768,761,0.2738983867084035,0.1983030781373322,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.91666666666666,5.454545454545454,60.0,24.75,0.0,7.9880539497222225,17.009971098055555,0.1312587477777778,0.0,0.0,0.0,0
CRD0624,0.0,0,0.0,0.0,0.0,0.0,0.0,14.177777777777775,186,0.4409594095940959,0.219435736677116,0,0.5188087774294671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.66666666666666,13.166666666666666,158.0,38.5,0.0,9.071105555555556,16.11873888888889,3.955790728611111,5.0,0.0,0.0,0
CSJ0340,0.0,0,0.0,0.0,0.0,0.0,0.0,2.956395348837209,266,0.4921098772647574,0.3500491642084562,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.58333333333333,1.0,2.0,14.916666666666666,0.0,7.234007706944444,18.265558766666665,0.1227746633333333,0.0,0.0,0.0,0
CSP0197,0.0,0,0.0,0.0,0.0,0.0,0.0,10.624277456647398,590,0.420364238410596,0.5818824809575626,0,0.5046245919477693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.91666666666669,7.777777777777778,70.0,33.583333333333336,0.0,10.6388122475,16.929441457499998,2.658314634166667,0.0,0.0,119.0,0
CXC0336,0.0,0,0.0,0.0,0.0,0.0,0.0,2.9239766081871346,250,0.3215568862275449,0.434,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.58333333333333,0.0,0.0,15.5,0.0,7.243208092222222,18.26194605,0.1353100466666666,0.0,0.0,0.0,0
DDM0579,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,127,0.4155844155844156,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.333333333333334,1.6666666666666667,5.0,7.416666666666667,0.0,8.450578034444446,18.556599229166665,0.0885087755555555,0.0,0.0,0.0,0
DEB0782,0.0,0,0.0,0.0,0.0,0.0,0.0,2.935672514619883,231,0.4166666666666667,0.4930278884462151,0,0.5129482071713147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.33333333333333,2.0,2.0,15.583333333333334,0.0,8.438824662777778,16.560500963333332,0.0887034869444444,0.0,0.0,0.0,0
DGN0480,0.0,0,0.0,0.0,0.0,0.0,0.0,14.583586626139818,739,0.3777552571573347,0.3772405168820342,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.08333333333334,7.416666666666667,89.0,31.916666666666668,0.0,8.21702127638889,17.283941235833332,0.1242349591666666,0.0,0.0,0.0,0
DGW0752,0.0,0,0.0,0.0,0.0,0.0,0.0,14.536443148688049,791,0.5408919674322518,0.8229041315683915,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.91666666666666,8.454545454545455,93.0,43.833333333333336,0.0,9.971009978333331,17.051252408333333,2.379671365555556,0.0,0.0,0.0,0
DHM0937,0.0,0,0.0,0.0,0.0,0.0,0.0,8.793604651162791,513,0.4368854103953442,0.3586776859504132,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.83333333333333,4.1,41.0,38.333333333333336,0.0,7.231406550833333,16.272736030555556,0.1252674294444444,0.0,0.0,0.0,0
DIC0988,0.0,0,0.0,0.0,0.0,0.0,0.0,8.715942028985507,485,0.3242854205223113,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.91666666666667,1.0,1.0,22.83333333333333,0.0,7.718978805277778,18.774470134722225,0.1119701369444444,0.0,0.0,0.0,0
DKB0631,0.0,0,0.0,0.0,0.0,0.0,0.0,2.927325581395349,263,0.4170644391408115,0.4826216484607746,239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.75,1.25,10.0,14.083333333333334,5.909090909090909,9.242630057777776,21.26050096333333,0.1318618802777778,0.0,0.0,0.0,0
DLH0029,0.0,0,0.0,0.0,0.0,0.0,0.0,8.81159420289855,491,0.4023151909017059,0.1884868421052631,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.16666666666667,10.363636363636363,114.0,29.0,0.0,7.723265895833333,18.789258188611115,0.1193337458333333,0.0,0.0,0.0,0
DOL0332,0.0,0,0.0,0.0,0.0,0.0,0.0,2.9217391304347826,258,0.3935981031416716,0.5902777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.166666666666668,1.0,2.0,15.75,0.0,7.202601155833333,18.304816955555555,0.0942107319444444,0.0,0.0,0.0,0
DSB0731,0.0,0,0.0,0.0,0.0,0.0,0.0,14.307246376811596,837,0.395884672252341,0.348257698541329,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,14.333333333333334,172.0,31.666666666666668,0.0,7.986512523888889,17.00072254333333,0.1373765302777777,0.0,0.0,0.0,0
DTP0379,0.0,0,0.0,0.0,0.0,0.0,0.0,9.653061224489797,541,0.430103550295858,0.60072485653881,0,0.4941105406221685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.91666666666667,5.5,55.0,29.08333333333333,0.0,10.130693200555555,15.480084838333337,2.4623206158333333,0.0,0.0,60.0,0
DTT0076,0.0,0,0.0,0.0,0.0,0.0,0.0,17.395953757225435,866,0.2998493219487694,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.08333333333334,23.416666666666668,281.0,30.666666666666668,0.0,7.735019267777777,16.75953757222222,0.1396379591666667,0.0,0.0,0.0,0
DVW0103,0.0,0,0.0,0.0,0.0,0.0,0.0,8.8121387283237,536,0.3827827827827827,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.16666666666667,2.1666666666666665,13.0,28.58333333333333,0.0,7.2015895952777775,17.297350674166665,0.0854647830555555,0.0,0.0,0.0,0
ECL0930,0.0,0,0.0,0.0,0.0,0.0,0.0,8.789017341040463,534,0.3299822590183323,0.6435383097665242,0,0.4902992436698454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,1.0,1.0,26.08333333333333,0.0,9.327146587222222,16.264210019166665,2.4540305144444443,0.0,0.0,0.0,0
EDA0684,0.0,0,0.0,0.0,0.0,0.0,0.0,8.941176470588236,102,0.3645418326693227,0.7697368421052632,3,0.4539473684210526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.16666666666667,1.3333333333333333,4.0,31.58333333333333,19.5,10.272720959444444,17.376104797777778,4.149745773888888,6.0,0.0,3.0,0
EFS0882,0.0,0,0.0,0.0,0.0,0.0,0.0,2.92463768115942,273,0.4055819477434679,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.916666666666668,2.375,19.0,15.0,0.0,9.202263969166664,18.29335260111111,0.0956906227777777,0.0,0.0,0.0,0
EGD0409,0.0,0,0.0,0.0,0.0,0.0,0.0,8.85,240,0.44321608040201,0.5028248587570622,0,0.486682808716707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.66666666666667,1.0,1.0,27.33333333333333,0.0,9.947784498055556,18.042976190277777,2.387861976111111,0.0,0.0,0.0,0
EIM0156,0.0,0,0.0,0.0,0.0,0.0,0.0,8.736231884057972,481,0.3930976430976431,0.6921035169210352,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.66666666666667,1.1666666666666667,7.0,23.666666666666668,0.0,6.977408477777778,17.029527938333334,0.1074790716666666,0.0,0.0,0.0,0
ELH0960,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,138,0.3543165467625899,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.75,1.4,14.0,7.916666666666667,0.0,7.2,16.294556840000002,0.0943747966666666,0.0,0.0,0.0,0
EMS0317,0.0,0,0.0,0.0,0.0,0.0,0.0,14.391304347826088,800,0.520906985249299,0.3345417925478348,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.33333333333334,11.0,132.0,47.833333333333336,0.0,7.723554913055555,15.758381502777778,0.12670702,0.0,0.0,0.0,0
EMW0105,0.0,0,0.0,0.0,0.0,0.0,0.0,10.598837209302326,645,0.5577788894447223,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.16666666666669,2.571428571428572,18.0,45.583333333333336,0.0,9.204142581666666,18.290558766666667,0.0979854413888888,0.0,0.0,0.0,0
ENL0100,0.0,0,0.0,0.0,0.0,0.0,0.0,8.754335260115607,537,0.3394312984688805,0.3354242324199405,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.58333333333333,0.0,0.0,25.83333333333333,0.0,7.242870905555556,17.261030828333332,0.1307438572222222,0.0,0.0,0.0,0
EPW0434,0.0,0,0.0,0.0,0.0,0.0,0.0,8.823699421965317,530,0.5497041420118344,0.3209957418932198,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.5,2.4,24.0,35.583333333333336,0.0,7.952504816944444,17.03834296722222,0.1052035252777777,0.0,0.0,0.0,0
ETR0177,0.0,0,0.0,0.0,0.0,0.0,0.0,10.756521739130434,596,0.3360118071498852,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.08333333333331,1.5,3.0,25.416666666666668,0.0,8.741811175277777,18.756021194444447,0.1376314302777777,0.0,0.0,0.0,0
ETR0428,0.0,0,0.0,0.0,0.0,0.0,0.0,8.76878612716763,504,0.5804040404040404,0.5349373764007911,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.91666666666669,1.6666666666666667,10.0,37.333333333333336,0.0,8.7657007725,16.294606980833333,2.130510390555556,0.0,0.0,71.0,0
EZH0736,0.0,0,0.0,0.0,0.0,0.0,0.0,14.375722543352602,770,0.3398070262246412,0.2070767993566546,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.41666666666666,2.083333333333333,25.0,30.0,0.0,7.956647398611111,17.053709055833334,0.0878301661111111,0.0,0.0,0.0,0
FAW0032,0.0,0,0.0,0.0,0.0,0.0,0.0,13.689855072463768,738,0.3753869969040248,0.3540122803302985,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.16666666666666,11.916666666666666,143.0,32.583333333333336,0.0,7.724540175555556,15.600397049444444,1.6520251391666667,3.0,0.0,0.0,0
FHS0837,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,130,0.4611211573236889,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.333333333333334,1.5,3.0,8.416666666666666,1.0,8.457996146388888,19.5488921,0.1014085911111111,0.0,0.0,0.0,0
FRR0832,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,146,0.4273204903677758,0.9791666666666666,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.333333333333334,0.0,0.0,6.916666666666667,1.25,8.45105973,19.54335260111111,0.1018057619444444,0.0,0.0,0.0,0
FWM0707,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,144,0.4930795847750865,0.7057057057057057,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.333333333333334,2.0,10.0,7.083333333333333,0.0,7.98600713,16.404018865,1.2780000711111112,0.0,0.0,28.0,0
GDF0704,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,127,0.3419117647058823,0.7218934911242604,0,0.4970414201183432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,2.5454545454545454,28.0,6.583333333333333,0.0,9.926125366944444,16.531145739166668,2.4809030641666667,0.0,0.0,23.0,0
GOK0238,0.0,0,0.0,0.0,0.0,0.0,0.0,8.766666666666667,408,0.4485632183908046,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.66666666666667,4.125,33.0,30.166666666666668,0.0,7.938796680277778,18.052835407777778,0.097818235,0.0,0.0,0.0,0
GQF0659,0.0,0,0.0,0.0,0.0,0.0,0.0,2.9127906976744184,245,0.3824057450628366,0.2015968063872255,205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.08333333333333,1.6,8.0,16.583333333333332,5.454545454545454,9.254238920833332,21.26107899805556,0.1367780225,0.0,0.0,0.0,0
HAH0248,0.0,0,0.0,0.0,0.0,0.0,0.0,8.67732558139535,502,0.3119023397761953,0.3983249581239531,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.75,5.909090909090909,65.0,27.33333333333333,0.0,7.948217726388889,17.050144508611112,0.09486427,0.0,0.0,0.0,0
HAM0985,0.0,0,0.0,0.0,0.0,0.0,0.0,8.840579710144928,496,0.492862807295797,0.4252459016393443,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.16666666666667,2.375,19.0,31.166666666666668,0.0,7.728420038333334,17.766184970833333,0.1361180533333333,0.0,0.0,0.0,0
HCL0113,0.0,0,0.0,0.0,0.0,0.0,0.0,8.783236994219653,536,0.4323030907278165,0.3313589996709444,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.75,2.6666666666666665,8.0,31.416666666666668,0.0,9.238342967222222,18.270616570277777,0.1213210291666666,0.0,0.0,0.0,0
HGN0287,0.0,0,0.0,0.0,0.0,0.0,0.0,9.771014492753624,572,0.3126377663482733,0.5983387718777811,0,0.4965885493918718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.25,2.125,17.0,28.58333333333333,0.0,9.213053949722225,18.280250481666663,0.1168381855555555,0.0,0.0,0.0,0
HKR0628,0.0,0,0.0,0.0,0.0,0.0,0.0,14.445086705202312,738,0.4120523163427453,0.7390956382553021,0,0.4997999199679871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.5,18.363636363636363,202.0,29.666666666666668,0.0,10.348425011666668,15.965964161666667,2.633627441388889,0.0,0.0,102.0,0
HRD0635,0.0,0,0.0,0.0,0.0,0.0,0.0,2.988888888888889,114,0.2974828375286041,0.7992565055762082,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.4285714285714286,10.0,13.583333333333334,6.090909090909091,11.727078092222223,18.49559325388889,3.204410732222222,9.0,0.0,47.0,0
HSD0457,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,138,0.4118705035971223,0.2023809523809523,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.416666666666666,0.0,0.0,7.75,0.0,7.992148362222222,18.011994219444446,0.1293182013888889,0.0,0.0,0.0,0
HVB0037,0.0,0,0.0,0.0,0.0,0.0,0.0,13.567164179104475,818,0.4666666666666667,0.1879354602126879,0,0.4939493949394939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.93333333333334,8.0,120.0,37.86666666666667,0.0,7.704962778888889,15.799214226388887,0.0934796144444444,0.0,52.0,0.0,0
HWH0646,0.0,0,0.0,0.0,0.0,0.0,0.0,2.9391304347826086,242,0.432301153612629,0.7928994082840237,218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.83333333333333,1.0,5.0,16.666666666666668,5.818181818181818,11.280177971944443,21.272591521944445,2.388226850555556,0.0,0.0,0.0,0
HWY0038,0.0,0,0.0,0.0,0.0,0.0,0.0,10.537037037037036,249,0.5419806243272336,0.2214411247803163,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.5,5.916666666666667,71.0,40.083333333333336,0.0,11.573348181111111,13.656882578333336,7.466060670555556,235.0,0.0,341.0,0
