user,avg_daily_device_connections,first_use_date,late_hour_device_use,missing_disconnects,distinct_pcs_used,above_avg_daily_counter,ratio_of_above_avg_days,emails_sent_per_day,unique_recipients_count,external_emails_ratio,attachment_count_avg,emails_sent_off_hours,bcc_usage_rate,total_files_copied,active_days,avg_files_copied_per_day,filetype_doc,filetype_exe,filetype_jpg,filetype_pdf,filetype_txt,filetype_zip,after_hours_file_copy_ratio,avg_urls_per_day,avg_malicious_urls_per_day,total_malicious_urls,avg_distinct_domains_per_day,avg_after_hours_browsing_per_day,avg_logon_time_hours,avg_logoff_time_hours,logon_std_dev_hours,after_hours_logons,weekend_logons,logons_on_other_user_pcs,potential_threat,malicious
DLH0029,0.0,0,0,0,0,0,0.0,8.811594203,491,0.402315191,0.188486842,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,89.16666667,10.36363636,114,29.0,0.0,7.723265896,18.78925819,0.119333746,0,0,0,False,0
JMC0925,0.0,0,0,0,0,0,0.0,9.773913043,572,0.322586554,0.707591934,192,0.721530249,0,0,0.0,0,0,0,0,0,0,0.0,88.91666667,8.166666667,98,26.16666667,4.909090909,10.80826915,16.70349065,3.544664901,51,4,104,True,0
MNC0717,0.0,0,0,0,0,0,0.0,1.0,145,0.346014493,0.718934911,0,0.485207101,0,0,0.0,0,0,0,0,0,0,0.0,9.416666667,2.0,14,7.666666667,0.0,10.0742028,15.66386081,2.636732893,0,0,109,False,0
RHP0484,0.0,0,0,0,0,0,0.0,15.36811594,820,0.420768169,0.170690306,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,152.3333333,12.91666667,155,37.16666667,0.0,10.37473924,16.89976569,2.459684791,0,0,31,False,0
CKH0144,0.0,0,0,0,0,0,0.0,8.739130435,491,0.386710018,0.680597015,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,89.75,1.0,1,27.91666667,0.0,7.222543353,17.26098266,0.123290183,0,0,0,False,0
IIW0249,8.631713555,02-01-2010 07:59,17,15,1,3,0.007672634,8.745501285,532,0.497850233,0.203115814,0,0.508818342,473,168,2.81547619,304,4,25,84,29,27,0.00845666,90.14285714,4.076923077,53,39.07142857,0.0,8.341883142,16.21967752,2.55748851,21,47,21,True,0
AES0827,0.0,0,0,0,0,0,0.0,1.0,139,0.536231884,0.0,20,0.0,0,0,0.0,0,0,0,0,0,0,0.0,9.416666667,1.0,2,8.666666667,1.375,8.462620424,19.54619461,0.09248583,0,0,0,False,0
CKB0482,0.0,0,0,0,0,0,0.0,14.59710145,795,0.508135017,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,149.5,6.75,81,43.16666667,0.0,8.186849711,17.30563584,0.091382292,0,0,0,False,0
CIM0271,2.203647416,04-01-2010 09:56,0,8,1,23,0.069908815,8.694767442,514,0.290528046,0.651955868,0,0.496489468,1552,305,5.08852459,991,7,79,321,71,83,0.0,90.25,1.5,6,25.25,0.0,9.319694619,16.98235002,2.446979028,0,0,17,False,0
TSG0906,0.0,0,0,0,0,0,0.0,2.947368421,260,0.35126778,0.838293651,0,0.492063492,0,0,0.0,0,0,0,0,0,0,0.0,26.91666667,1.2,6,12.16666667,0.0,11.20581689,18.27210983,2.360882634,0,0,0,False,0
JSH0330,0.0,0,0,0,0,0,0.0,3.058309038,279,0.437136205,0.200190658,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,27.5,0.0,0,14.41666667,0.0,7.244315992,18.26334297,0.13750057,0,0,0,False,0
BTL0722,0.0,0,0,0,0,0,0.0,1.0,138,0.590654206,0.458083832,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,9.416666667,1.166666667,7,7.916666667,0.0,7.698458574,16.79691715,0.095042326,0,0,0,False,0
RGG0064,1.5,18-10-2010 20:01,6,0,1,1,0.25,8.558558559,338,0.37183189,0.821578947,0,0.0,12,1,12.0,7,0,0,4,1,0,1.0,90.83333333,1.0,2,32.08333333,0.0,9.354544888,15.13563176,2.612659416,3,0,0,False,1
TSM0927,0.0,0,0,0,0,0,0.0,8.973913043,548,0.451625539,0.43378553,248,0.0,0,0,0.0,0,0,0,0,0,0,0.0,88.75,5.75,69,30.75,6.818181818,8.482177264,19.50905588,0.125578645,0,0,0,False,0
DID0650,0.0,0,0,0,0,0,0.0,2.962318841,244,0.586479903,0.0,218,0.0,0,0,0.0,0,0,0,0,0,0,0.0,26.91666667,1.0,4,19.0,4.727272727,9.235982659,21.2621869,0.126530111,0,0,0,False,0
HPH0075,7.871287129,02-01-2010 07:59,0,15,1,116,0.287128713,18.40346535,1048,0.43242801,0.609011432,0,0.500739744,9323,404,23.07673267,5949,57,494,1863,479,481,0.0,169.8,5.769230769,75,42.6,0.0,10.03963091,17.05082508,2.442088412,0,105,0,False,0
AAL0706,0.0,0,0,0,0,0,0.0,1.0,135,0.468468468,0.431547619,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,9.5,1.0,9,8.166666667,0.0,7.757177264,16.75640655,0.136504662,0,0,0,False,0
JMH0543,0.0,0,0,0,0,0,0.0,8.785087719,374,0.277285234,0.188217673,0,0.491263105,0,0,0.0,0,0,0,0,0,0,0.0,90.58333333,2.0,10,20.16666667,0.0,9.971828933,18.02887427,2.381271695,0,0,0,False,0
RLG0856,1.613043478,04-01-2010 12:04,5,4,1,26,0.113043478,14.22608696,789,0.427098857,0.523634882,0,0.496943765,334,123,2.715447154,207,2,23,56,25,21,0.023952096,161.3333333,6.916666667,83,36.25,0.0,9.920031149,16.97131156,3.040870126,23,2,0,False,0
AMV0036,0.0,0,0,0,0,0,0.0,13.61560694,757,0.469905916,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,136.25,3.2,32,41.5,0.0,7.717726397,15.79412331,0.102483654,0,0,0,False,0
AGB0643,0.0,0,0,0,0,0,0.0,2.941860465,253,0.513481829,0.363636364,222,0.0,0,0,0.0,0,0,0,0,0,0,0.0,27.25,1.285714286,9,16.75,6.181818182,9.202842004,21.29287091,0.096829528,0,0,0,False,0
MGS0974,1.213675214,04-01-2010 12:35,0,1,1,23,0.196581197,10.77513228,638,0.403585417,0.593665603,0,0.410017186,162,53,3.056603774,104,2,8,31,7,10,0.0,108.0714286,1.8,9,25.78571429,0.0,8.286161256,17.42780219,1.389017046,0,39,41,False,0
SEJ0677,0.0,0,0,0,0,0,0.0,8.721590909,315,0.287132645,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,90.25,1.0,1,27.5,0.0,7.956818182,16.04327652,0.098935168,0,0,0,False,0
DIC0988,0.0,0,0,0,0,0,0.0,8.715942029,485,0.324285421,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,88.91666667,1.0,1,22.83333333,0.0,7.718978805,18.77447013,0.111970137,0,0,0,False,0
ABH0663,0.0,0,0,0,0,0,0.0,2.941520468,254,0.49205379,0.222664016,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,27.25,2.333333333,14,17.83333333,0.0,7.692292871,16.80780347,0.080767312,0,0,0,False,0
ZMC0284,0.0,0,0,0,0,0,0.0,8.686956522,562,0.290401467,0.462462462,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,88.25,1.0,1,23.41666667,0.0,9.212764933,18.28304432,0.107960293,0,0,0,False,0
RGN0408,0.0,0,0,0,0,0,0.0,8.771014493,491,0.272818055,0.785525446,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,88.83333333,2.5,5,24.08333333,0.0,7.987101449,18.01791908,0.122798328,0,0,0,False,0
SGS0268,0.0,0,0,0,0,0,0.0,8.74566474,544,0.41000598,0.214805023,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,89.66666667,5.222222222,47,28.66666667,0.0,7.192581888,17.30582852,0.093867762,0,0,0,False,0
CRP0456,0.0,0,0,0,0,0,0.0,1.0,124,0.369685767,0.832835821,0,0.501492537,0,0,0.0,0,0,0,0,0,0,0.0,9.5,1.0,3,7.916666667,0.0,7.948217726,18.05486513,0.097484642,0,0,0,False,0
QNP0216,0.0,0,0,0,0,0,0.0,10.78488372,688,0.450520403,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,108.5833333,11.25,135,39.16666667,0.0,11.2621166,13.38017235,7.505967411,734,0,1061,False,0
JRH0455,0.0,0,0,0,0,0,0.0,1.0,53,0.466666667,0.117647059,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,9.333333333,0.0,0,7.416666667,0.0,7.986969697,18.01212121,0.12170306,0,0,0,False,0
MOH0273,7.867830424,02-01-2010 07:21,0,15,1,114,0.284289277,8.679197995,572,0.410365637,0.188853595,0,0.459717008,9306,401,23.20698254,5966,47,468,1878,477,470,0.0,90.8,4.333333333,52,24.93333333,0.0,7.20407315,17.29480466,0.094406221,0,53,0,False,0
NMC0486,0.0,0,0,0,0,0,0.0,14.6627907,768,0.303508983,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,152.3333333,15.58333333,187,28.0,0.0,8.2488921,17.2495183,0.148088929,0,0,0,False,0
GQF0659,0.0,0,0,0,0,0,0.0,2.912790698,245,0.382405745,0.201596806,205,0.0,0,0,0.0,0,0,0,0,0,0,0.0,27.08333333,1.6,8,16.58333333,5.454545455,9.254238921,21.261079,0.136778023,0,0,0,False,0
ARB0834,0.0,0,0,0,0,0,0.0,1.0,104,0.595988539,0.45410628,17,0.0,0,0,0.0,0,0,0,0,0,0,0.0,9.666666667,1.6,8,8.25,1.0,8.440679305,19.55466035,0.09626634,0,0,0,False,0
JRL0574,0.0,0,0,0,0,0,0.0,1.0,143,0.455909944,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,9.25,1.5,9,7.333333333,0.0,8.479816956,18.51907514,0.113108609,0,0,0,False,0
SDB0106,0.0,0,0,0,0,0,0.0,8.760115607,559,0.392701309,0.4952161,0,0.491916859,0,0,0.0,0,0,0,0,0,0,0.0,88.0,5.333333333,48,35.41666667,0.0,11.70502315,17.81220846,2.803547681,0,0,78,False,0
MDM0976,0.0,0,0,0,0,0,0.0,10.72463768,608,0.451239669,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,108.8333333,1.0,3,30.41666667,0.0,7.945857418,18.0493738,0.100436344,0,0,0,False,0
UIR0043,0.0,0,0,0,0,0,0.0,10.75144509,620,0.530463576,0.340591398,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,112.5833333,8.25,99,34.41666667,0.0,11.31359848,13.40311733,7.606134254,759,0,1084,False,0
PKB0281,0.0,0,0,0,0,0,0.0,8.731213873,525,0.367346939,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,88.08333333,1.0,1,21.16666667,0.0,9.250433526,18.24407514,0.144191806,0,0,0,False,0
JKM0303,0.0,0,0,0,0,0,0.0,1.0,136,0.462998102,0.521212121,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,9.416666667,2.0,10,8.083333333,0.0,9.006310212,18.00260116,0.148739745,0,0,0,False,0
XLB0710,0.0,0,0,0,0,0,0.0,1.0,141,0.286231884,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,9.5,1.25,10,7.5,0.0,7.712138728,16.79243738,0.092732983,0,0,0,False,0
IBB0696,2.178461538,04-01-2010 13:38,0,8,1,28,0.086153846,1.0,139,0.389770723,0.546546547,0,0.513513514,986,249,3.959839357,639,12,54,188,38,55,0.0,9.5,1.5,9,7.833333333,0.0,9.861418542,16.45385029,2.460995382,0,0,21,False,0
DCC0160,0.0,0,0,0,0,0,0.0,17.46956522,838,0.302276176,0.358387257,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,179.0,2.0,2,28.33333333,0.0,7.458044316,18.5349711,0.094980276,0,0,0,False,0
GCL0016,1.264150943,07-01-2010 13:48,0,1,1,24,0.226415094,10.63402062,682,0.421146421,0.50484731,0,0.0,199,62,3.209677419,128,1,18,31,7,14,0.0,107.7692308,4.222222222,38,31.46153846,0.0,10.10211946,17.79472154,2.46535256,0,77,18,False,0
PBP0002,0.0,0,0,0,0,0,0.0,10.58017493,593,0.334826614,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,108.25,0.0,0,23.91666667,0.0,7.96950867,15.03689788,0.107260347,0,0,0,False,0
QCH0110,0.0,0,0,0,0,0,0.0,2.936877076,193,0.374655647,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,26.83333333,1.0,2,15.33333333,0.0,9.209562841,18.29240437,0.108403276,0,0,0,False,0
AHM0410,1.5390625,04-01-2010 12:44,0,6,1,22,0.0859375,8.726495726,546,0.298036883,0.630427685,0,0.501469148,2198,255,8.619607843,1416,7,107,441,104,123,0.0,89.41666667,0.0,0,19.75,0.0,10.47836552,17.06998605,2.881006925,0,6,105,False,0
IHK0841,0.0,0,0,0,0,0,0.0,1.0,140,0.396160558,0.0,22,0.0,0,0,0.0,0,0,0,0,0,0,0.0,9.333333333,1.0,8,8.0,1.714285714,8.470520231,19.52345857,0.123050017,0,0,0,False,0
EGD0132,2.295081967,04-01-2010 16:58,0,7,1,18,0.098360656,1.071428571,95,0.336569579,0.194871795,0,0.0,399,119,3.352941176,263,2,26,72,16,20,0.0,9.333333333,1.166666667,7,6.5,0.0,8.95335097,18.05723104,0.097261254,0,0,0,False,1
RHO0732,2.123076923,04-01-2010 08:23,15,6,1,23,0.070769231,14.53623188,768,0.317217981,0.524227318,0,0.737387836,855,236,3.622881356,565,5,50,141,53,41,0.022222222,152.8333333,3.909090909,43,32.75,31.5,10.72961596,14.6273792,3.804448934,62,3,128,True,0
EGD0409,0.0,0,0,0,0,0,0.0,8.85,240,0.44321608,0.502824859,0,0.486682809,0,0,0.0,0,0,0,0,0,0,0.0,89.66666667,1.0,1,27.33333333,0.0,9.947784498,18.04297619,2.387861976,0,0,0,False,0
HRW0550,0.0,0,0,0,0,0,0.0,8.776162791,537,0.452610442,0.394170255,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,90.58333333,2.666666667,16,30.41666667,0.0,7.957177264,18.03410405,0.106446161,0,0,0,False,0
MAW0166,0.0,0,0,0,0,0,0.0,13.48265896,741,0.288301199,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,135.1666667,10.45454545,115,25.83333333,0.0,7.744990366,15.7594894,0.134777027,0,0,0,False,0
POB0343,0.0,0,0,0,0,0,0.0,2.941690962,254,0.423965937,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,27.41666667,1.0,5,16.33333333,0.0,7.245809248,18.2588632,0.134718423,0,0,0,False,0
LCB0664,8.604046243,04-01-2010 07:58,0,16,1,1,0.002890173,13.57514451,762,0.334894614,0.507345114,0,0.494145199,414,149,2.77852349,270,2,14,78,17,33,0.0,128.25,1.333333333,4,27.08333333,0.0,10.21386812,16.17875633,2.547994658,0,0,71,False,0
RJM0381,0.0,0,0,0,0,0,0.0,8.739884393,525,0.386903574,0.792328042,0,0.493716931,0,0,0.0,0,0,0,0,0,0,0.0,90.16666667,4.909090909,54,28.83333333,0.0,8.187931929,15.90826923,1.186190066,0,0,18,False,0
JCG0316,2.191823899,04-01-2010 10:50,0,7,1,20,0.062893082,14.41040462,792,0.461915859,0.594063377,0,0.492579222,2161,315,6.86031746,1389,11,111,415,109,126,0.0,153.75,12.33333333,148,41.91666667,0.0,9.97649561,14.66594824,2.488436601,0,0,123,False,0
MSO0222,2.0,09-12-2010 15:22,1,0,2,0,0.0,10.65271967,468,0.325470574,0.0,0,0.0,1,1,1.0,0,1,0,0,0,0,0.0,108.5,13.66666667,164,27.83333333,0.0,10.91045292,13.06386199,7.480455679,512,0,709,False,1
NSC0597,0.0,0,0,0,0,0,0.0,1.0,140,0.324225865,0.684684685,0,0.486486486,0,0,0.0,0,0,0,0,0,0,0.0,9.333333333,1.0,3,7.166666667,0.0,8.788955464,18.33338384,1.539782233,0,0,17,False,0
FXF0957,0.0,0,0,0,0,0,0.0,1.0,132,0.381818182,0.405970149,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,9.416666667,1.333333333,12,7.333333333,0.0,7.223073218,16.27509634,0.116538493,0,0,0,False,0
RAG0275,0.0,0,0,0,0,0,0.0,8.725947522,537,0.469383576,0.420648179,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,89.5,2.0,6,28.5,0.0,7.203371869,17.29426782,0.098146421,0,0,0,False,0
RAB0589,1.333333333,11-09-2010 03:30,3,0,1,1,0.333333333,1.0,99,0.336507937,0.64921466,0,0.497382199,2,1,2.0,2,0,0,0,0,0,1.0,8.75,1.875,15,7.0,0.0,10.91321952,16.8513798,2.815732663,3,1,75,False,1
WNB0908,0.0,0,0,0,0,0,0.0,2.912536443,259,0.466224367,0.578578579,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,26.75,1.2,6,18.16666667,0.0,11.17994883,18.29479769,2.376616767,0,0,0,False,0
GCC0945,0.0,0,0,0,0,0,0.0,1.0,132,0.46797153,0.234421365,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,9.333333333,1.25,5,7.583333333,0.0,7.204238921,16.29633911,0.095745311,0,0,0,False,0
MPM0220,11.5462963,04-01-2010 03:20,473,10,440,23,0.106481481,10.68055556,423,0.417957469,0.229735587,0,0.0,6689,216,30.96759259,4276,48,349,1331,367,318,0.166093586,108.3333333,10.63636364,117,31.75,0.0,11.41540911,13.0326253,7.029380245,506,1,667,True,1
KKC0683,0.0,0,0,0,0,0,0.0,8.826589595,526,0.288118812,0.0,37,0.0,0,0,0.0,0,0,0,0,0,0,0.0,89.58333333,5.416666667,65,26.0,5.2,8.958526011,19.038921,0.10257731,0,0,0,False,0
AMM0014,0.0,0,0,0,0,0,0.0,17.42485549,881,0.495707504,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,179.3333333,4.666666667,42,47.16666667,0.0,7.706984586,18.79527938,0.095402504,0,0,0,False,0
RBB0485,0.0,0,0,0,0,0,0.0,14.59011628,768,0.441205053,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,152.4166667,6.666666667,80,36.08333333,0.0,8.211030828,17.29455684,0.096247786,0,0,0,False,0
ILH0958,1.260504202,06-01-2010 13:42,0,0,1,29,0.243697479,1.0,136,0.45112782,0.700296736,0,0.744807122,2970,119,24.95798319,1909,25,123,591,174,148,0.0,9.416666667,1.8,18,7.666666667,0.0,9.5217575,14.90391214,2.573757424,0,0,120,False,0
JTM0223,2.0,22-07-2010 15:09,1,0,2,0,0.0,10.63571429,304,0.489440994,0.668233714,0,0.0,1,1,1.0,0,1,0,0,0,0,0.0,109.0909091,9.6,96,31.09090909,0.0,11.06276589,12.85558774,6.61746244,312,0,486,False,1
JIG0128,0.0,0,0,0,0,0,0.0,8.833819242,489,0.40710437,0.0,167,0.0,0,0,0.0,0,0,0,0,0,0,0.0,88.0,3.0,36,34.58333333,3.888888889,8.198314065,19.30814066,0.089016181,0,0,0,False,0
HPM0986,0.0,0,0,0,0,0,0.0,13.57514451,701,0.414272596,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,133.9166667,6.0,60,33.25,0.0,7.712861272,17.79315992,0.097053874,0,0,0,False,0
MVB0515,1.542016807,04-01-2010 16:27,0,3,1,25,0.105042017,2.923976608,247,0.356106409,0.769,0,0.494,1777,236,7.529661017,1159,17,93,345,82,81,0.0,25.58333333,1.25,5,12.75,0.0,11.32440075,16.23615252,2.52742004,0,0,90,False,0
DOP0562,0.0,0,0,0,0,0,0.0,8.680232558,530,0.383511075,0.346952445,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,88.83333333,3.571428571,25,28.75,0.0,8.976541426,18.01262042,0.134324638,0,0,0,False,0
SRH0155,0.0,0,0,0,0,0,0.0,10.81111111,602,0.387060159,0.566032888,0,0.243576567,0,0,0.0,0,0,0,0,0,0,0.0,109.0,2.833333333,17,24.53846154,0.0,9.536802186,15.65214894,3.257912205,22,27,86,False,0
AVM0947,8.664739884,04-01-2010 07:08,0,12,1,3,0.00867052,1.0,136,0.310645724,0.21958457,0,0.0,7701,346,22.25722543,4901,57,432,1520,388,403,0.0,8.5,1.571428571,11,6.333333333,0.0,7.347648148,15.71228667,0.836839875,0,0,29,False,0
RNP0211,3.128279883,04-01-2010 08:08,0,17,1,23,0.067055394,13.47976879,716,0.419581329,0.732632933,0,0.0,2638,343,7.690962099,1711,15,140,493,150,129,0.0,137.4166667,1.8,9,29.83333333,0.0,9.835568889,15.75447977,2.424052562,0,0,0,False,0
GJT0386,0.0,0,0,0,0,0,0.0,8.664739884,494,0.448192284,0.168779186,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,89.66666667,2.0,16,32.41666667,0.0,8.000433526,16.00231214,0.143126932,0,0,0,False,0
XBN0229,0.0,0,0,0,0,0,0.0,8.720116618,499,0.410958904,0.407221665,13,0.0,0,0,0.0,0,0,0,0,0,0,0.0,88.91666667,6.272727273,69,29.0,2.0,7.984200385,19.01353565,0.136511233,0,0,0,False,0
JBD0616,8.644508671,04-01-2010 08:06,0,14,1,1,0.002890173,14.53757225,807,0.442277216,0.527833002,0,0.491451292,339,127,2.669291339,223,2,19,56,24,15,0.0,152.9166667,14.33333333,172,49.25,0.0,10.13698698,16.81245933,2.46572679,0,0,16,False,0
KVS0425,0.0,0,0,0,0,0,0.0,8.736231884,506,0.423646319,0.391174519,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,89.41666667,2.375,19,27.83333333,0.0,7.990125241,18.00525048,0.131041721,0,0,0,False,0
RCC0617,0.0,0,0,0,0,0,0.0,14.60404624,828,0.407978788,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,153.25,9.0,108,42.66666667,0.0,7.941040462,17.05857418,0.084907886,0,0,0,False,0
HCL0113,0.0,0,0,0,0,0,0.0,8.783236994,536,0.432303091,0.331359,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,88.75,2.666666667,8,31.41666667,0.0,9.238342967,18.27061657,0.121321029,0,0,0,False,0
JJH0613,3.04057971,04-01-2010 09:28,0,3,1,31,0.089855072,14.57101449,789,0.379699248,0.660632584,0,0.0,1641,322,5.096273292,1057,10,75,320,91,88,0.0,153.6666667,16.0,192,35.08333333,0.0,10.30257579,16.11129205,2.542487491,0,0,90,False,0
MSG0839,0.0,0,0,0,0,0,0.0,1.0,143,0.459203036,0.229850746,29,0.0,0,0,0.0,0,0,0,0,0,0,0.0,9.25,1.25,5,7.916666667,1.666666667,8.439354528,19.55370906,0.092094264,0,0,0,False,0
NRF0137,0.0,0,0,0,0,0,0.0,1.0,144,0.374311927,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,9.583333333,0.0,0,8.166666667,0.0,8.932851638,18.06421002,0.085369854,0,0,0,False,0
BAH0875,0.0,0,0,0,0,0,0.0,15.56647399,832,0.33847032,0.17025622,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,152.4166667,12.25,147,36.0,18.0,8.698952808,15.42297551,4.395994646,77,5,38,True,0
LOF0311,0.0,0,0,0,0,0,0.0,14.57971014,812,0.389879518,0.414512922,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,149.25,14.0,140,39.16666667,0.0,7.738102119,15.76276493,0.132444724,0,0,0,False,0
SLT0907,0.0,0,0,0,0,0,0.0,2.935294118,168,0.434474616,0.466933868,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,26.83333333,2.75,11,14.41666667,0.0,9.238150289,18.26387283,0.142272696,0,0,0,False,0
HAH0760,2.128930818,04-01-2010 09:14,0,12,1,22,0.06918239,2.892753623,251,0.325396825,0.608216433,0,0.486973948,1900,311,6.109324759,1231,15,89,341,110,114,0.0,27.0,0.0,0,13.66666667,0.0,10.47880751,16.51257225,2.385908633,0,0,0,False,0
CAA0612,1.242718447,04-01-2010 13:50,0,2,1,21,0.203883495,15.57101449,804,0.405990206,0.611690246,0,0.48641102,641,99,6.474747475,406,3,33,126,41,32,0.0,159.5833333,10.1,101,30.91666667,0.0,9.96495106,17.05472062,2.393851795,0,0,0,False,0
ARA0252,0.0,0,0,0,0,0,0.0,8.64057971,500,0.449948613,0.689030527,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,89.25,3.6,36,34.25,0.0,9.973927156,17.04330443,2.370247495,0,0,0,False,0
RMS0266,0.0,0,0,0,0,0,0.0,8.701449275,527,0.535153862,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,90.16666667,3.6,18,30.5,0.0,7.452408478,15.54238921,0.098934641,0,0,0,False,0
CMS0454,0.0,0,0,0,0,0,0.0,1.0,145,0.296229803,0.4375,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,9.416666667,1.0,1,7.583333333,0.0,7.981262042,18.01565511,0.123207456,0,0,0,False,0
MLD0755,0.0,0,0,0,0,0,0.0,14.68115942,796,0.49284328,0.794669299,0,0.498321816,0,0,0.0,0,0,0,0,0,0,0.0,152.5,6.25,75,44.75,0.0,10.02476821,17.01999037,2.418309865,0,0,0,False,0
RJB0088,0.0,0,0,0,0,0,0.0,8.676300578,530,0.393399474,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,90.5,9.333333333,112,27.41666667,0.0,7.701685934,16.79657996,0.094568516,0,0,0,False,0
MJB0588,0.0,0,0,0,0,0,0.0,1.100591716,171,0.440134907,0.220430108,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,9.333333333,1.0,1,7.75,0.0,8.480202312,18.52528902,0.121108637,0,0,0,False,0
RVC0232,0.0,0,0,0,0,0,0.0,8.867052023,554,0.41304775,0.35136897,47,0.0,0,0,0.0,0,0,0,0,0,0,0.0,88.33333333,4.909090909,54,35.16666667,1.8,7.99238921,19.01989403,0.125256097,0,0,0,False,0
DGW0752,0.0,0,0,0,0,0,0.0,14.53644315,791,0.540891967,0.822904132,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,148.9166667,8.454545455,93,43.83333333,0.0,9.971009978,17.05125241,2.379671366,0,0,0,False,0
BAJ0654,1.206896552,04-01-2010 16:12,13,1,1,22,0.189655172,2.9,244,0.337871287,0.524340771,223,0.0,2919,116,25.1637931,1874,16,152,584,146,147,0.12915382,27.0,1.5,9,14.25,5.727272727,10.27233749,20.99414161,3.05262439,24,0,42,True,0
EHB0824,3.25,20-07-2010 21:38,12,0,1,1,0.25,1.0,96,0.352226721,0.209150327,6,0.0,14,1,14.0,9,0,1,2,2,0,1.0,9.583333333,0.0,0,7.25,1.0,8.650453929,19.09293869,1.799937774,4,0,0,False,1
NGO0690,0.0,0,0,0,0,0,0.0,8.770348837,508,0.512533116,0.50812065,28,0.489559165,0,0,0.0,0,0,0,0,0,0,0.0,88.66666667,10.90909091,120,31.16666667,3.5,11.00602671,19.04388247,2.395390992,0,0,0,False,0
DZC0228,0.0,0,0,0,0,0,0.0,8.76300578,510,0.461227787,0.220976253,36,0.0,0,0,0.0,0,0,0,0,0,0,0.0,89.66666667,6.0,72,33.08333333,3.333333333,7.965077071,19.03824663,0.099628346,0,0,0,False,0
JJM0203,2.206185567,04-01-2010 09:39,0,2,1,18,0.092783505,8.933333333,344,0.375408764,0.714285714,0,0.0,425,131,3.244274809,271,0,19,80,29,26,0.0,89.33333333,10.54545455,116,30.41666667,0.0,9.506216588,16.24214271,2.662132448,0,0,51,False,1
DMK0257,2.12,04-01-2010 08:16,12,7,1,99,0.304615385,8.71884058,505,0.299636804,0.71875,0,0.496010638,1499,295,5.081355932,964,11,63,311,77,73,0.022014676,88.08333333,12.90909091,142,26.16666667,0.0,9.817651904,14.89816792,3.748393516,67,6,25,True,0
